iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,L_specific_fit,L_within_domain_difference,L_path,L_regret,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
399,hybrid,0.2091621309518814,0.01928170770406723,0.01928170770406723,0.028355956077575684,2.0523123741149902,0.9314508438110352,1.5143704414367676,0.07549925893545151,0.024933967739343643,0.17724232375621796,0.008526284247636795,0.01928170956671238,0.018412340432405472,0.020472949370741844,0.002532809041440487,0.3125,0.75,35.93963623046875,2.0285305976867676,0.8034724619330729,1.0,,,,0.051191043108701706,0.011858612298965454,0.011014034040272236
400,hybrid,0.17400607466697693,0.011286376975476742,0.011286376975476742,0.018271058797836304,1.8425184488296509,0.9111197590827942,1.2992117404937744,0.06997175514698029,0.02826991304755211,0.14033783972263336,0.0031077838502824306,0.011286383494734764,0.005375726148486137,0.01331694982945919,0.005040367133915424,0.375,0.875,20.414859771728516,1.267098069190979,0.8044548002984016,1.0,227.66062927246094,0.125,0.125,0.045962993055582047,0.010854589752852917,0.00904684979468584
401,hybrid,0.19320116937160492,0.010374801233410835,0.010374801233410835,0.016617190092802048,1.9561545848846436,1.1475032567977905,1.758298635482788,0.06052831560373306,0.024890407919883728,0.1551097333431244,0.002845143433660269,0.010374801233410835,0.015280419029295444,0.01315559446811676,0.004319149535149336,0.25,0.5625,20.408960342407227,1.1384913921356201,0.8054327582034833,1.0,,,,0.01164605375379324,0.009591738693416119,0.006205060053616762
402,hybrid,0.2045484185218811,0.01937093958258629,0.01937093958258629,0.02263806015253067,1.9195619821548462,1.039484977722168,1.4743900299072266,0.07603279501199722,0.06537704169750214,0.09759503602981567,0.004823198076337576,0.01937093213200569,0.022101975977420807,0.018985092639923096,0.005962148308753967,0.3125,0.6875,26.586761474609375,1.4483168125152588,0.806406349892095,1.0,,,,0.0546552948653698,0.01048655342310667,0.010223496705293655
403,hybrid,0.23933973908424377,0.041743021458387375,0.041743021458387375,0.03873128816485405,1.66063392162323,1.0092017650604248,1.4451072216033936,0.07113956660032272,0.04385599493980408,0.07798140496015549,0.00614105723798275,0.041743017733097076,0.04588635265827179,0.03828424960374832,0.0028436596039682627,0.5625,0.75,25.85630989074707,2.081510305404663,0.8073755896152692,1.0,,,,0.01713351532816887,0.011879932135343552,0.006759807467460632
404,hybrid,0.2617914080619812,0.038501352071762085,0.038501352071762085,0.04502018913626671,1.8712642192840576,1.0726816654205322,1.8114631175994873,0.08794745057821274,0.09702473133802414,0.07733154296875,0.0028624124825000763,0.03850133344531059,0.0560184083878994,0.031854141503572464,0.00661660498008132,0.25,0.5,17.779624938964844,2.303791046142578,0.8083404916306371,1.0,,,,0.04001796245574951,0.012730474583804607,0.009078329429030418
405,hybrid,0.24156929552555084,0.030459310859441757,0.030459310859441757,0.03142452985048294,1.9868874549865723,1.010681390762329,1.9887996912002563,0.05740014463663101,0.0372866615653038,0.08404028415679932,0.004774743691086769,0.030459286645054817,0.02990192174911499,0.028232339769601822,0.004986228421330452,0.25,0.6875,25.53815460205078,1.445940375328064,0.8093010702017811,1.0,,,,0.04404694586992264,0.010631321929395199,0.008741050958633423
406,hybrid,0.27954044938087463,0.05164974927902222,0.05164974927902222,0.048412442207336426,1.8934208154678345,0.9777432084083557,1.8398516178131104,0.06607955694198608,0.08615539968013763,0.13554683327674866,0.004762869328260422,0.051649753004312515,0.03497111797332764,0.05515975132584572,0.0021867998875677586,0.25,0.875,28.65419578552246,2.2848713397979736,0.8102573395975883,1.0,,,,0.03273695707321167,0.010541440919041634,0.006912273354828358
407,hybrid,0.25757288932800293,0.02744516171514988,0.02744516171514988,0.03211335092782974,1.9319167137145996,1.2603882551193237,2.292356491088867,0.09023571759462357,0.07329467684030533,0.15431541204452515,0.008405562490224838,0.02744515985250473,0.042704906314611435,0.03302313759922981,0.011404098942875862,0.375,0.6875,33.8438720703125,1.1577452421188354,0.8112093140916161,1.0,,,,0.01096701342612505,0.008024322800338268,0.005709995981305838
408,hybrid,0.25011664628982544,0.03581701219081879,0.03581701219081879,0.047338515520095825,1.8472893238067627,1.1408387422561646,1.8914345502853394,0.06545579433441162,0.0916047915816307,0.12156187742948532,0.005808682180941105,0.035816993564367294,0.01486878376454115,0.0339808315038681,0.005498054437339306,0.4375,0.625,29.416122436523438,1.907405972480774,0.8121570079614577,1.0,,,,0.03404320776462555,0.010027477517724037,0.006057294085621834
409,hybrid,0.2021026313304901,0.017848264425992966,0.017848264425992966,0.024510111659765244,1.7363646030426025,0.9488624334335327,1.9454500675201416,0.0654553696513176,0.03975911810994148,0.10698677599430084,0.0037293005734682083,0.017848284915089607,0.029246937483549118,0.019507907330989838,0.0045856754295527935,0.4375,0.8125,22.886354446411133,1.5903085470199585,0.8131004354881195,1.0,,,,0.011135898530483246,0.011130569502711296,0.007662573829293251
410,hybrid,0.27309131622314453,0.040207624435424805,0.040207624435424805,0.0399138443171978,2.0749242305755615,1.0633825063705444,2.0127243995666504,0.06842406839132309,0.04183982312679291,0.091678187251091,0.006678927224129438,0.040207646787166595,0.04200971871614456,0.0340137742459774,0.007079973351210356,0.3125,0.6875,28.84775161743164,2.0900161266326904,0.8140396109554005,1.0,,,,0.035125136375427246,0.01139199547469616,0.007634985726326704
411,hybrid,0.18656416237354279,0.01715420000255108,0.01715420000255108,0.018935004249215126,1.6226508617401123,1.028306007385254,1.8303569555282593,0.06816922873258591,0.020570730790495872,0.07474755495786667,0.005522183142602444,0.017154201865196228,0.021159347146749496,0.015626344829797745,0.0026713907718658447,0.4375,0.6875,27.094562530517578,1.3158354759216309,0.8149745486492794,1.0,,,,0.019604962319135666,0.0116135124117136,0.008360430598258972
412,hybrid,0.18632450699806213,0.010148139670491219,0.010148139670491219,0.0171396154910326,1.9032578468322754,1.0378583669662476,1.7728686332702637,0.07131598889827728,0.03461352735757828,0.07730334252119064,0.0029907478019595146,0.010148126631975174,0.00737385917454958,0.012419277802109718,0.004903794731944799,0.375,0.6875,21.39933967590332,1.4221376180648804,0.8159052628573078,1.0,,,,0.008444022387266159,0.011313057504594326,0.006904107518494129
413,hybrid,0.18470117449760437,0.013181301765143871,0.013181301765143871,0.016204489395022392,1.9622634649276733,0.895635187625885,1.510102391242981,0.07856085896492004,0.019414464011788368,0.07330696284770966,0.0052933660335838795,0.013181278482079506,0.011224091053009033,0.01813449151813984,0.0020359468180686235,0.375,0.8125,27.881406784057617,0.9494000673294067,0.8168317678680104,1.0,,,,0.03502688556909561,0.008316767401993275,0.008242568001151085
414,hybrid,0.3017524182796478,0.06339458376169205,0.06339458376169205,0.06078740209341049,1.6500449180603027,1.0451704263687134,1.6673803329467773,0.05273129791021347,0.12294229120016098,0.26859617233276367,0.003194404998794198,0.06339460611343384,0.07058630883693695,0.06637362390756607,0.0017089485190808773,0.5,0.75,25.645919799804688,2.7004806995391846,0.8177540779702877,1.0,,,,0.008792154490947723,0.009010817855596542,0.004430287517607212
415,hybrid,0.2714824080467224,0.03992139548063278,0.03992139548063278,0.04268500208854675,2.081937313079834,1.214002251625061,1.9263153076171875,0.07358395308256149,0.0951947569847107,0.10451313853263855,0.004170117899775505,0.03992140293121338,0.03316371515393257,0.04455278068780899,0.002035999670624733,0.25,0.625,26.75840950012207,2.645806074142456,0.8186722074528296,1.0,,,,0.012692887336015701,0.007017552852630615,0.006351958494633436
416,hybrid,0.17315182089805603,0.012087402865290642,0.012087402865290642,0.011631631292402744,1.7598607540130615,0.9305108785629272,1.5040104389190674,0.06630093604326248,0.026640592142939568,0.11626023799180984,0.003948632627725601,0.01208740845322609,0.014119401574134827,0.01302272267639637,0.004108202178031206,0.375,0.75,24.1838321685791,1.153350591659546,0.8195861706035308,1.0,,,,0.023483071476221085,0.00954910647124052,0.007710692007094622
417,hybrid,0.19135503470897675,0.021006310358643532,0.021006310358643532,0.01757064275443554,1.5738427639007568,0.9745093584060669,1.8313417434692383,0.07263392210006714,0.046098168939352036,0.10256549715995789,0.0012316745705902576,0.021006297320127487,0.022723689675331116,0.024962054565548897,0.0027102231979370117,0.5,0.75,13.680154800415039,2.2365074157714844,0.8204959817089152,1.0,,,,0.023381907492876053,0.01311558485031128,0.008656434714794159
418,hybrid,0.30156993865966797,0.05656814202666283,0.05656814202666283,0.07013778388500214,1.645018458366394,1.1300593614578247,2.1191442012786865,0.07199226319789886,0.11476779729127884,0.14086660742759705,0.005543384701013565,0.056568119674921036,0.013752009719610214,0.053831249475479126,0.015175015665590763,0.375,0.5625,29.21419906616211,3.058812379837036,0.8214016550535637,1.0,,,,0.0053445128723979,0.006928344257175922,0.004119755234569311
419,hybrid,0.2384486198425293,0.027081601321697235,0.027081601321697235,0.03751956298947334,1.9854624271392822,1.1896603107452393,1.8321728706359863,0.0694713443517685,0.04606744274497032,0.09122201800346375,0.0032704246696084738,0.027081593871116638,0.010670168325304985,0.03090978041291237,0.007471425458788872,0.3125,0.625,21.713863372802734,3.5008394718170166,0.8223032049195504,1.0,,,,0.03580446541309357,0.013947766274213791,0.008639710955321789
420,hybrid,0.21208183467388153,0.019454652443528175,0.019454652443528175,0.02924025058746338,1.710384726524353,1.2340730428695679,2.2557506561279297,0.06060732901096344,0.04374458268284798,0.12075593322515488,0.0033383590634912252,0.01945466361939907,0.008561619557440281,0.023297829553484917,0.0032695115078240633,0.3125,0.375,23.873538970947266,2.0062365531921387,0.8232006455858834,1.0,,,,0.017434224486351013,0.010764284059405327,0.006577141582965851
421,hybrid,0.1822163611650467,0.012012659572064877,0.012012659572064877,0.015568087808787823,1.759084939956665,1.0797510147094727,1.6983604431152344,0.076969213783741,0.029354451224207878,0.0844978392124176,0.0035029547289013863,0.01201265212148428,0.014696350321173668,0.01195360254496336,0.00485738692805171,0.375,0.6875,22.24128532409668,1.3610339164733887,0.8240939913279495,1.0,,,,0.011840753257274628,0.009154013358056545,0.006269015837460756
422,hybrid,0.1955232322216034,0.022370297461748123,0.022370297461748123,0.02384111098945141,1.6783361434936523,0.9724046587944031,1.3578675985336304,0.05976767838001251,0.060385484248399734,0.0814540907740593,0.0063440268859267235,0.022370295599102974,0.027101604267954826,0.02050364762544632,0.006207723170518875,0.375,0.75,31.9918270111084,1.4205095767974854,0.8249832564169701,1.0,,,,0.010978618636727333,0.011456776410341263,0.007479500491172075
423,hybrid,0.2180967479944229,0.02123693935573101,0.02123693935573101,0.02238677814602852,1.8227945566177368,1.27565336227417,2.153479814529419,0.0648125633597374,0.05327395722270012,0.08154117316007614,0.008182190358638763,0.02123694308102131,0.01939217932522297,0.022130023688077927,0.0035383524373173714,0.3125,0.625,34.21250534057617,1.2997528314590454,0.8258684551194573,1.0,,,,0.025198617950081825,0.01412304025143385,0.008600677363574505
424,hybrid,0.2067732959985733,0.026024265214800835,0.026024265214800835,0.029118213802576065,1.7691444158554077,0.9546604752540588,1.3806568384170532,0.0756138265132904,0.040054865181446075,0.04028577357530594,0.005880789831280708,0.026024259626865387,0.02848348394036293,0.028692208230495453,0.0027385340072214603,0.3125,0.625,30.66434097290039,3.53540301322937,0.8267496016966802,1.0,,,,0.016548970714211464,0.011386793106794357,0.007772614248096943
425,hybrid,0.2537823021411896,0.038619525730609894,0.038619525730609894,0.04258563369512558,1.774273157119751,1.0511990785598755,1.8375780582427979,0.05686353147029877,0.05214524269104004,0.12144796550273895,0.005500235129147768,0.0386195108294487,0.036186493933200836,0.035118140280246735,0.00848476029932499,0.375,0.625,26.96664047241211,1.945102572441101,0.8276267104041315,1.0,217.9837646484375,0.125,0.125,0.011965136975049973,0.009759404696524143,0.007226155139505863
426,hybrid,0.15599912405014038,0.0052381353452801704,0.0052381353452801704,0.012416796758770943,1.7481060028076172,0.9714460372924805,1.4713704586029053,0.08099867403507233,0.048518434166908264,0.08711858838796616,0.0058344691060483456,0.00523812510073185,0.0030888598412275314,0.0073052262887358665,0.0015540296444669366,0.4375,0.6875,31.714805603027344,0.7652928829193115,0.8284997954910083,1.0,,,,0.01511397585272789,0.009818218648433685,0.006376457400619984
427,hybrid,0.17138953506946564,0.013033626601099968,0.013033626601099968,0.014091065153479576,1.7155210971832275,0.8699334859848022,1.3694312572479248,0.06758955866098404,0.02050257846713066,0.0919303148984909,0.004350631032139063,0.013033637776970863,0.013327835127711296,0.013316888362169266,0.0062088388949632645,0.3125,0.75,26.550758361816406,1.49526846408844,0.8293688711996894,1.0,,,,0.01419818215072155,0.008095470257103443,0.005965446121990681
428,hybrid,0.200849249958992,0.016771225258708,0.016771225258708,0.022507760673761368,1.6777688264846802,1.1842552423477173,2.02768874168396,0.06225506588816643,0.04680122062563896,0.1182759702205658,0.003173554316163063,0.016771225258708,0.015170959755778313,0.02465626411139965,0.004626065492630005,0.375,0.625,22.46111297607422,1.2734254598617554,0.8302339517652242,1.0,,,,0.00854438729584217,0.00893808901309967,0.005939985625445843
429,hybrid,0.2259816825389862,0.027314886450767517,0.027314886450767517,0.0350593626499176,1.7632255554199219,0.9693766236305237,1.8004188537597656,0.05954930931329727,0.088756263256073,0.08616186678409576,0.003489188849925995,0.027314873412251472,0.027192745357751846,0.02475292980670929,0.009332575835287571,0.375,0.6875,23.228981018066406,4.235523700714111,0.8310950514148281,1.0,,,,0.012931453064084053,0.00894826278090477,0.005777454935014248
430,hybrid,0.19516967236995697,0.01659753918647766,0.01659753918647766,0.015146585181355476,1.7326757907867432,1.0794481039047241,1.8900716304779053,0.05396953225135803,0.03856951370835304,0.15248340368270874,0.004675477743148804,0.01659753918647766,0.022988777607679367,0.018361173570156097,0.004350411705672741,0.375,0.8125,29.58298683166504,1.897413969039917,0.8319521843673758,1.0,,,,0.005460578016936779,0.00907399132847786,0.005341203883290291
431,hybrid,0.1786412000656128,0.009120721369981766,0.009120721369981766,0.01664762943983078,1.7758357524871826,1.0235185623168945,1.824747920036316,0.06867403537034988,0.021311840042471886,0.0990668460726738,0.006775141227990389,0.009120716713368893,0.005642802454531193,0.01183731947094202,0.005067890509963036,0.3125,0.75,31.745044708251953,1.2901197671890259,0.8328053648329119,1.0,,,,0.013540457934141159,0.01471872441470623,0.008689705282449722
432,hybrid,0.2149008959531784,0.028934266418218613,0.028934266418218613,0.040290433913469315,1.6066781282424927,0.8610445857048035,1.3580436706542969,0.06050888076424599,0.05071205273270607,0.10702689737081528,0.004482714459300041,0.028934264555573463,0.03394678980112076,0.035459332168102264,0.007660241797566414,0.5,0.75,27.271331787109375,2.9305689334869385,0.8336546070121553,1.0,,,,0.00900228787213564,0.01223406009376049,0.005471456795930862
433,hybrid,0.19885292649269104,0.023616669699549675,0.023616669699549675,0.027204886078834534,1.8725394010543823,0.8328655362129211,1.1888997554779053,0.07859810441732407,0.061126574873924255,0.06543038785457611,0.006129932124167681,0.023616662248969078,0.010513819754123688,0.022352177649736404,0.0061931610107421875,0.375,0.8125,29.558759689331055,2.0982000827789307,0.8344999250960188,1.0,,,,0.014112131670117378,0.012571386061608791,0.007551519200205803
434,hybrid,0.2528080344200134,0.03749570995569229,0.03749570995569229,0.0493796244263649,1.977053165435791,0.9742327332496643,1.4584779739379883,0.07260891795158386,0.060434240847826004,0.07632697373628616,0.0058921691961586475,0.03749572113156319,0.029598724097013474,0.03255638852715492,0.007399901747703552,0.25,0.625,27.448532104492188,2.357481002807617,0.8353413332651283,1.0,,,,0.011718422174453735,0.010544082149863243,0.0061898669227957726
435,hybrid,0.25511452555656433,0.03498239815235138,0.03498239815235138,0.04524051398038864,1.8692561388015747,0.9286572933197021,1.5549430847167969,0.06922827661037445,0.04722556844353676,0.09382133185863495,0.006984335370361805,0.03498241677880287,0.053800664842128754,0.035870108753442764,0.012946969829499722,0.375,0.75,30.23263931274414,2.3368868827819824,0.8361788456893495,1.0,,,,0.01783769577741623,0.010467065498232841,0.006880343891680241
436,hybrid,0.2441084384918213,0.03803199157118797,0.03803199157118797,0.036557555198669434,1.8603167533874512,0.9606205821037292,1.77406644821167,0.07071530818939209,0.0543864443898201,0.11422910541296005,0.007320242468267679,0.038031965494155884,0.023370295763015747,0.038899023085832596,0.003736235201358795,0.25,0.75,33.16242599487305,2.8924155235290527,0.8370124765273212,1.0,,,,0.01167997531592846,0.009777330793440342,0.005881478078663349
437,hybrid,0.19363196194171906,0.02420317381620407,0.02420317381620407,0.028702449053525925,1.7493106126785278,0.8344452381134033,1.2836451530456543,0.073763906955719,0.06742499023675919,0.1347319781780243,0.0052545638754963875,0.024203190580010414,0.01628362573683262,0.022059015929698944,0.001509190769866109,0.3125,0.75,29.981813430786133,1.2773460149765015,0.8378422399259915,1.0,,,,0.0241661686450243,0.010719996877014637,0.006938256323337555
438,hybrid,0.22694267332553864,0.021575070917606354,0.021575070917606354,0.028907407075166702,1.8925914764404297,1.1356842517852783,2.354297637939453,0.07284356653690338,0.02855580672621727,0.1355518251657486,0.0045351749286055565,0.021575085818767548,0.017853958532214165,0.028072161599993706,0.002352657960727811,0.1875,0.6875,25.608980178833008,2.200885057449341,0.838668150020162,1.0,,,,0.01990574784576893,0.015387140214443207,0.007510269060730934
439,hybrid,0.21201324462890625,0.023154515773057938,0.023154515773057938,0.03646437078714371,1.8723161220550537,0.931635856628418,1.2366244792938232,0.06075593829154968,0.0445573590695858,0.10592766851186752,0.0068754712119698524,0.023154500871896744,0.028420818969607353,0.027512209489941597,0.006498493254184723,0.25,0.75,31.77212142944336,3.0519747734069824,0.8394902209320356,1.0,,,,0.03712724149227142,0.014148942194879055,0.008814048022031784
440,hybrid,0.23554280400276184,0.03476163372397423,0.03476163372397423,0.037834346294403076,1.8542757034301758,0.9103409647941589,1.5203876495361328,0.08115813136100769,0.03505229949951172,0.11393636465072632,0.00555967353284359,0.034761637449264526,0.020644236356019974,0.03626186028122902,0.0072073121555149555,0.1875,0.6875,29.327552795410156,2.8723394870758057,0.8403084667707716,1.0,,,,0.018420759588479996,0.013583899475634098,0.00783754512667656
441,hybrid,0.21028746664524078,0.023349501192569733,0.023349501192569733,0.030608296394348145,1.9172306060791016,0.9367290735244751,1.4419779777526855,0.07419969886541367,0.07542671263217926,0.07694318890571594,0.004925178363919258,0.02334948629140854,0.01878201588988304,0.03110053762793541,0.0025347161572426558,0.25,0.6875,26.969207763671875,2.153714895248413,0.8411229016320432,1.0,,,,0.020999064669013023,0.009626170620322227,0.006598475389182568
442,hybrid,0.1601371020078659,0.008685318753123283,0.008685318753123283,0.01143554411828518,1.7003852128982544,0.9386905431747437,1.517979383468628,0.0755232572555542,0.03765471652150154,0.0489082895219326,0.0048823244869709015,0.008685310371220112,0.007989661768078804,0.0076061030849814415,0.0022843023762106895,0.375,0.75,24.571205139160156,1.2545009851455688,0.8419335395976042,1.0,,,,0.02593585103750229,0.01087447814643383,0.00794855784624815
443,hybrid,0.32950422167778015,0.06671470403671265,0.06671470403671265,0.0781286209821701,1.752644419670105,0.9560922980308533,1.6580398082733154,0.0730651468038559,0.11892475932836533,0.16534146666526794,0.004650481045246124,0.06671470403671265,0.09264162182807922,0.07867978513240814,0.005008787382394075,0.3125,0.8125,26.629985809326172,4.6582746505737305,0.842740394734858,1.0,,,,0.013122223317623138,0.009985091164708138,0.0059374975971877575
444,hybrid,0.3179965913295746,0.056772854179143906,0.056772854179143906,0.061635736376047134,1.9156399965286255,1.1851603984832764,1.9218000173568726,0.060841917991638184,0.09243384748697281,0.04681620001792908,0.0034058373421430588,0.05677284672856331,0.06415100395679474,0.06417239457368851,0.010782488621771336,0.3125,0.5625,22.053958892822266,4.074491024017334,0.8435434810964322,1.0,,,,0.02398168109357357,0.010539939627051353,0.007753175683319569
445,hybrid,0.19215035438537598,0.023947326466441154,0.023947326466441154,0.01742948777973652,1.8317592144012451,0.8383193612098694,1.175297737121582,0.08369345217943192,0.034194979816675186,0.08945658802986145,0.01034790463745594,0.023947330191731453,0.017475083470344543,0.026079382747411728,0.0032806668896228075,0.25,0.75,36.1854248046875,1.987349271774292,0.8443428127197601,1.0,,,,0.017465170472860336,0.011012856848537922,0.0077242301777005196
446,hybrid,0.2293388992547989,0.03531317412853241,0.03531317412853241,0.031177325174212456,1.773959994316101,0.837938666343689,1.4014253616333008,0.06693863123655319,0.034344177693128586,0.09750087559223175,0.0043093496933579445,0.03531317412853241,0.04006114602088928,0.03238934651017189,0.0077007124200463295,0.4375,0.75,25.093019485473633,1.8157148361206055,0.8451384036266671,1.0,,,,0.00952083244919777,0.007568088360130787,0.0051444838754832745
447,hybrid,0.16696572303771973,0.014416815713047981,0.014416815713047981,0.01551082544028759,1.5353617668151855,0.9759494066238403,1.5034217834472656,0.0797906294465065,0.009876182302832603,0.09276653826236725,0.005869466345757246,0.014416825957596302,0.010552313178777695,0.01474056951701641,0.0035297591239213943,0.4375,0.625,27.766036987304688,1.3216229677200317,0.8459302678229599,1.0,,,,0.011844191700220108,0.011949138715863228,0.007275547832250595
448,hybrid,0.3299509584903717,0.06606484204530716,0.06606484204530716,0.06790406256914139,1.5181258916854858,1.3096286058425903,2.098493814468384,0.06711976230144501,0.06937527656555176,0.10800985246896744,0.005385466851294041,0.06606484949588776,0.08659975230693817,0.051838360726833344,0.016460267826914787,0.5625,0.4375,31.11093521118164,4.888806343078613,0.8467184192980242,1.0,,,,0.027174845337867737,0.012648897245526314,0.007885199040174484
449,hybrid,0.17408530414104462,0.010584209114313126,0.010584209114313126,0.011886684224009514,1.8230624198913574,1.0196478366851807,1.475573182106018,0.0650290995836258,0.02496333420276642,0.07317834347486496,0.002809502650052309,0.010584191419184208,0.009023655205965042,0.012126057408750057,0.004738694988191128,0.5,0.625,20.36844253540039,1.4879937171936035,0.8475028720244246,1.0,,,,0.02147536724805832,0.011637979187071323,0.007868501357734203
450,hybrid,0.1967640072107315,0.017091557383537292,0.017091557383537292,0.02188001573085785,1.900460958480835,0.9116076827049255,1.6911818981170654,0.08474898338317871,0.01780584640800953,0.08098049461841583,0.0038260528817772865,0.017091568559408188,0.015443513169884682,0.01779438927769661,0.003475365461781621,0.3125,0.75,21.473093032836914,2.558680534362793,0.8482836399575131,1.0,204.7562713623047,0.0,0.25,0.028270099312067032,0.008213654160499573,0.006614082958549261
451,hybrid,0.1678980141878128,0.011759437620639801,0.011759437620639801,0.009417423978447914,1.7038377523422241,0.9480830430984497,1.387843132019043,0.06651486456394196,0.03871028497815132,0.07428894191980362,0.0039822375401854515,0.011759432032704353,0.006827053613960743,0.014684629626572132,0.006992405280470848,0.375,0.75,26.735511779785156,1.5445201396942139,0.8490607370350378,1.0,,,,0.009765706025063992,0.010554431937634945,0.00704500637948513
452,hybrid,0.17007148265838623,0.015720900148153305,0.015720900148153305,0.011457523331046104,1.6433606147766113,0.7670027613639832,1.4332895278930664,0.05953937768936157,0.038232188671827316,0.058994028717279434,0.004419058561325073,0.015720900148153305,0.01933901384472847,0.021235354244709015,0.0033646582160145044,0.375,0.875,27.443130493164062,1.5094757080078125,0.8498341771767621,1.0,,,,0.00971950963139534,0.010239734314382076,0.005996457301080227
453,hybrid,0.18635611236095428,0.01690070517361164,0.01690070517361164,0.016300391405820847,1.7384328842163086,0.9725793600082397,1.596384882926941,0.0697609931230545,0.019911710172891617,0.10269799828529358,0.005214568227529526,0.016900697723031044,0.016797920688986778,0.019923927262425423,0.003897625021636486,0.25,0.625,29.047138214111328,1.691280722618103,0.850603974284085,1.0,,,,0.019960399717092514,0.010673485696315765,0.007221100386232138
454,hybrid,0.25424283742904663,0.03942471370100975,0.03942471370100975,0.03674160689115524,1.6701686382293701,1.0013008117675781,2.0251591205596924,0.056891925632953644,0.04346765577793121,0.10735492408275604,0.00517532043159008,0.03942470625042915,0.05448683351278305,0.03006426990032196,0.009983664378523827,0.375,0.5625,28.24290657043457,1.7848581075668335,0.8513701422396678,1.0,,,,0.008266878314316273,0.008812345564365387,0.00553310289978981
455,hybrid,0.1624332070350647,0.015760434791445732,0.015760434791445732,0.017891524359583855,1.4721983671188354,0.8756502866744995,1.2647716999053955,0.05430995672941208,0.033651676028966904,0.08325555920600891,0.006776066031306982,0.01576043665409088,0.01088393572717905,0.01697227731347084,0.005191330797970295,0.4375,0.6875,35.86900329589844,1.7798831462860107,0.8521326949070649,1.0,,,,0.02945530414581299,0.007300598546862602,0.0052755167707800865
456,hybrid,0.20968326926231384,0.02656201645731926,0.02656201645731926,0.030314428731799126,1.8426427841186523,0.7523421049118042,1.1739259958267212,0.07919959723949432,0.028194312006235123,0.07865305989980698,0.003931889310479164,0.026561997830867767,0.02914293110370636,0.026277896016836166,0.00884643942117691,0.375,0.8125,25.595603942871094,1.6659523248672485,0.852891646130362,1.0,,,,0.012608833611011505,0.010606043040752411,0.005665003787726164
457,hybrid,0.21778176724910736,0.023534849286079407,0.023534849286079407,0.017458615824580193,1.9555758237838745,0.9230025410652161,1.9789044857025146,0.06433790922164917,0.04240810498595238,0.10083991289138794,0.007066105492413044,0.023534856736660004,0.019985835999250412,0.02217767760157585,0.005849525332450867,0.1875,0.625,33.98862838745117,1.661171793937683,0.853647009733816,1.0,,,,0.02001240849494934,0.012908021919429302,0.008309422060847282
458,hybrid,0.19309987127780914,0.01838531345129013,0.01838531345129013,0.019655775278806686,1.8336949348449707,0.8309440016746521,1.465643048286438,0.06713010370731354,0.02956910990178585,0.10987281799316406,0.005496923811733723,0.018385324627161026,0.021853897720575333,0.020020775496959686,0.006026090122759342,0.3125,0.875,29.127599716186523,1.9724034070968628,0.8543987995215021,1.0,,,,0.040231384336948395,0.007905472069978714,0.0061238412745296955
459,hybrid,0.2530805468559265,0.04286859184503555,0.04286859184503555,0.05474361032247543,1.6977533102035522,0.7336227893829346,1.3306124210357666,0.06566932052373886,0.12926481664180756,0.06428994238376617,0.004202278330922127,0.042868614196777344,0.04176951199769974,0.04544420540332794,0.011812050826847553,0.3125,0.875,23.876983642578125,3.518423318862915,0.8551470292769645,1.0,,,,0.01882116310298443,0.007593391928821802,0.0057631186209619045
460,hybrid,0.20081652700901031,0.021073754876852036,0.021073754876852036,0.023310750722885132,1.7316741943359375,0.891984224319458,1.6298320293426514,0.05895117670297623,0.0167388953268528,0.07264399528503418,0.002585143782198429,0.021073754876852036,0.03202369809150696,0.020386986434459686,0.0063226534985005856,0.3125,0.8125,19.856796264648438,1.6907464265823364,0.855891712762872,1.0,,,,0.025538882240653038,0.0061543527990579605,0.00530522596091032
461,hybrid,0.17445562779903412,0.014735681004822254,0.014735681004822254,0.0156648401170969,1.8160816431045532,0.720876932144165,1.3718756437301636,0.06708426773548126,0.024418940767645836,0.0761849507689476,0.004369113594293594,0.014735698699951172,0.015203330665826797,0.015242580324411392,0.0030292572919279337,0.25,0.875,25.937135696411133,1.6082135438919067,0.856632863720679,1.0,,,,0.014279479160904884,0.007083564065396786,0.005445069167762995
462,hybrid,0.2052052617073059,0.01756826788187027,0.01756826788187027,0.023584485054016113,1.7337015867233276,1.073023796081543,2.1764206886291504,0.05071933940052986,0.039249248802661896,0.1963879019021988,0.0015544397756457329,0.017568247392773628,0.014209238812327385,0.011673311702907085,0.006502128206193447,0.375,0.6875,17.3221435546875,1.063797116279602,0.8573704958702921,1.0,,,,0.0240002553910017,0.008179496973752975,0.005871890112757683
463,hybrid,0.21853186190128326,0.023890452459454536,0.023890452459454536,0.024638261646032333,1.9422091245651245,0.9522603154182434,1.6643643379211426,0.07632451504468918,0.03639098256826401,0.07299353927373886,0.0031666522845625877,0.023890463635325432,0.02353416010737419,0.023996010422706604,0.007757741957902908,0.1875,0.6875,19.723331451416016,2.893040895462036,0.8581046229097375,1.0,,,,0.00528285838663578,0.0069631729274988174,0.003851200919598341
