iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
1158,hybrid,0.04835662245750427,0.017228377982974052,0.017228377982974052,0.016560230404138565,1.20237398147583,0.27475616335868835,0.004585857503116131,0.02751022018492222,0.05365755781531334,0.06916041672229767,0.0004784770426340401,0.625,1.0,8.710274696350098,0.9815245866775513,0.49839549363154445,1.0,,,,0.004556178580969572,0.0016559760551899672,0.0102086728438735
1159,hybrid,0.026739351451396942,0.004836226813495159,0.004836226813495159,0.004535548854619265,1.1961634159088135,0.27547597885131836,0.004633293487131596,0.02924298495054245,0.020927835255861282,0.06867595762014389,0.0002808293211273849,0.5625,1.0,5.931816101074219,0.6573377251625061,0.49840436865680215,1.0,,,,0.005974982865154743,0.002326473593711853,0.01788918860256672
1160,hybrid,0.022951528429985046,0.002325019333511591,0.002325019333511591,0.0015391567721962929,1.2988593578338623,0.2740393280982971,0.004624712280929089,0.026637190952897072,0.020270604640245438,0.06756872683763504,0.0004064043750986457,0.5,1.0,8.106746673583984,0.3809451162815094,0.4984131946695486,1.0,,,,0.0052450839430093765,0.0019467677921056747,0.013762043789029121
1161,hybrid,0.03173322603106499,0.008409767411649227,0.008409767411649227,0.007057856768369675,1.1426900625228882,0.27217841148376465,0.004751849453896284,0.021503113210201263,0.022246409207582474,0.08457696437835693,0.00043331232154741883,0.625,1.0,8.080472946166992,0.8712778091430664,0.49842197193959614,1.0,,,,0.003975757397711277,0.002338586375117302,0.016028843820095062
1162,hybrid,0.02225659042596817,0.002954313065856695,0.002954313065856695,0.002321070060133934,1.1020598411560059,0.27652642130851746,0.004809431731700897,0.025356266647577286,0.012808231636881828,0.07233047485351562,0.0003369083860889077,0.5625,1.0,6.8822150230407715,0.4361622631549835,0.4984307007352805,1.0,,,,0.0034085423685610294,0.002058097394183278,0.01575358584523201
1163,hybrid,0.031095359474420547,0.0069075520150363445,0.0069075520150363445,0.007192603778094053,1.2446134090423584,0.2736821472644806,0.004925079643726349,0.023430155590176582,0.026817508041858673,0.0523810051381588,0.00030388886807486415,0.75,1.0,6.9291486740112305,0.5013157725334167,0.4984393813234699,1.0,,,,0.003579153213649988,0.002246264833956957,0.016342980787158012
1164,hybrid,0.02795831672847271,0.005056167021393776,0.005056167021393776,0.004466848913580179,1.325154423713684,0.2727774381637573,0.0051186541095376015,0.0317377969622612,0.01554145198315382,0.05060858279466629,0.0006515961140394211,0.375,1.0,10.061620712280273,0.43878939747810364,0.4984480139695726,1.0,,,,0.012094944715499878,0.0027875551022589207,0.020453739911317825
1165,hybrid,0.02741161733865738,0.004374111536890268,0.004374111536890268,0.004431560635566711,1.2867941856384277,0.28297579288482666,0.004657759331166744,0.024984028190374374,0.020676469430327415,0.08648883551359177,0.00033710457501001656,0.5625,1.0,6.805516719818115,0.5000720024108887,0.4984565989375451,1.0,,,,0.003697075881063938,0.002552350051701069,0.016975421458482742
1166,hybrid,0.029220100492239,0.0035197471734136343,0.0035197471734136343,0.004532143473625183,1.5385059118270874,0.27499300241470337,0.004615293815732002,0.025370294228196144,0.01433318480849266,0.11254645884037018,0.0004012268618680537,0.5,1.0,7.767343044281006,0.5062610507011414,0.4984651364898991,1.0,,,,0.006283641792833805,0.0023147070314735174,0.01966341957449913
1167,hybrid,0.030940352007746696,0.0063193077221512794,0.0063193077221512794,0.0074085658416152,1.2741682529449463,0.2717974781990051,0.004332864657044411,0.028857991099357605,0.014839394949376583,0.05817849934101105,0.0005879540694877505,0.6875,1.0,9.672264099121094,0.673649787902832,0.4984736268877107,1.0,,,,0.0035393042489886284,0.0018086342606693506,0.014048846438527107
1168,hybrid,0.026015140116214752,0.0031708392780274153,0.0031708392780274153,0.00361449783667922,1.3597798347473145,0.2744910418987274,0.004333099350333214,0.023255914449691772,0.017293622717261314,0.07563654333353043,0.0003397424006834626,0.4375,1.0,7.2820329666137695,0.3106198310852051,0.49848207039062653,1.0,,,,0.007217788137495518,0.002537796273827553,0.018068615347146988
1169,hybrid,0.03172976151108742,0.007664127741008997,0.007664127741008997,0.007861701771616936,1.1535371541976929,0.27650976181030273,0.005143115296959877,0.028387973085045815,0.02550710178911686,0.07314452528953552,8.258624438894913e-05,0.5625,1.0,3.7367961406707764,0.646605372428894,0.49849046725687307,1.0,,,,0.005659705959260464,0.001992987236008048,0.012899762950837612
1170,hybrid,0.025949610397219658,0.0037000481970608234,0.0037000481970608234,0.004132647067308426,1.2823803424835205,0.2734331786632538,0.00519832968711853,0.026584047824144363,0.01535637117922306,0.054389916360378265,0.0004189606406725943,0.5625,1.0,8.829200744628906,0.3171316385269165,0.498498817743263,1.0,,,,0.003801989834755659,0.0018601370975375175,0.011937994509935379
1171,hybrid,0.027445096522569656,0.0034291897900402546,0.0034291897900402546,0.003992393147200346,1.463495135307312,0.27492326498031616,0.004642590880393982,0.03314004838466644,0.01681550219655037,0.054550901055336,0.0005501193227246404,0.4375,1.0,9.64812183380127,0.3968993127346039,0.49850712210520376,1.0,,,,0.004011595621705055,0.001713943318463862,0.012840501964092255
1172,hybrid,0.030839528888463974,0.00479159876704216,0.00479159876704216,0.0035887546837329865,1.6871737241744995,0.2746409773826599,0.00559663213789463,0.027941549196839333,0.018533093854784966,0.06474561244249344,0.0004907508846372366,0.25,1.0,8.083380699157715,0.4857307970523834,0.49851538059670486,1.0,,,,0.003080532420426607,0.0019582584500312805,0.012654300779104233
1173,hybrid,0.026796594262123108,0.004011352080851793,0.004011352080851793,0.0036188012454658747,1.3549132347106934,0.27531036734580994,0.00575430691242218,0.022692084312438965,0.01843773014843464,0.06950395554304123,0.000256292027188465,0.5625,1.0,5.120648384094238,0.474285364151001,0.498523593470385,1.0,,,,0.0025910227559506893,0.00233900616876781,0.01929323375225067
1174,hybrid,0.030005518347024918,0.007313578389585018,0.007313578389585018,0.006336976774036884,1.1640806198120117,0.27596956491470337,0.005689432844519615,0.02076375111937523,0.0215867068618536,0.04534349963068962,0.00037177756894379854,0.75,1.0,7.494142532348633,0.8889546990394592,0.4985317609774802,1.0,,,,0.0038839976768940687,0.0021919223945587873,0.014209235087037086
1175,hybrid,0.027256745845079422,0.0036926516331732273,0.0036926516331732273,0.0036089082714170218,1.4394546747207642,0.2743566930294037,0.004558374173939228,0.02323223650455475,0.014299215748906136,0.06968532502651215,0.0005661615869030356,0.5,1.0,10.094619750976562,0.38936862349510193,0.49853988336785104,1.0,108.0593490600586,0.25,0.5,0.0028044353239238262,0.0019143400713801384,0.012203061021864414
1176,hybrid,0.02788602001965046,0.003521994687616825,0.003521994687616825,0.004104895982891321,1.4805338382720947,0.274214506149292,0.0063752103596925735,0.022979876026511192,0.01915530487895012,0.06574878841638565,0.000571673212107271,0.4375,1.0,9.570093154907227,0.353908896446228,0.4985479608899902,1.0,,,,0.009060923010110855,0.0026289932429790497,0.01746566966176033
1177,hybrid,0.029749194160103798,0.0061324057169258595,0.0061324057169258595,0.006973425392061472,1.1778621673583984,0.27679139375686646,0.0065858010202646255,0.023129714652895927,0.010923651047050953,0.07702422142028809,0.0004615106445271522,0.6875,1.0,8.692070960998535,0.49805909395217896,0.49855599379102944,1.0,,,,0.003981370944529772,0.0019679153338074684,0.012390878982841969
1178,hybrid,0.027106501162052155,0.003342272248119116,0.003342272248119116,0.003979305271059275,1.4356437921524048,0.2735016942024231,0.00451063085347414,0.030094720423221588,0.02250002510845661,0.06000525504350662,0.00037759816041216254,0.5,1.0,7.812438488006592,0.43303146958351135,0.4985639823167476,1.0,,,,0.0050169737078249454,0.002224169671535492,0.01732589304447174
1179,hybrid,0.026915952563285828,0.004858197644352913,0.004858197644352913,0.004732332192361355,1.202930212020874,0.2749411463737488,0.00441003730520606,0.022160308435559273,0.019275682047009468,0.06849665194749832,0.00032952401670627296,0.8125,1.0,7.54490327835083,0.4186176657676697,0.49857192671157746,1.0,,,,0.004463766701519489,0.002811949700117111,0.019164513796567917
1180,hybrid,0.03729957714676857,0.008361791260540485,0.008361791260540485,0.008885791525244713,1.5666651725769043,0.2733757197856903,0.005553495138883591,0.021804234012961388,0.03047260083258152,0.0766790434718132,0.0003587077953852713,0.5,1.0,6.3094353675842285,0.6639779806137085,0.49857982721861327,1.0,,,,0.0031785080209374428,0.0023017788771539927,0.01138315536081791
1181,hybrid,0.032974909991025925,0.006770803593099117,0.006770803593099117,0.006367226131260395,1.4717779159545898,0.27224767208099365,0.004300995729863644,0.020840898156166077,0.0254910197108984,0.09482531249523163,0.00024500791914761066,0.4375,1.0,6.630036354064941,0.5013391971588135,0.49858768407961784,1.0,,,,0.0035079941153526306,0.001920298207551241,0.012218066491186619
1182,hybrid,0.026481062173843384,0.004501848481595516,0.004501848481595516,0.003775937482714653,1.277381420135498,0.2736218571662903,0.00497648399323225,0.022528238594532013,0.014592235907912254,0.06158554553985596,0.0002085744054056704,0.5625,1.0,5.6332292556762695,0.6722705364227295,0.49859549753502985,1.0,,,,0.0019923627842217684,0.002197129186242819,0.01687028631567955
1183,hybrid,0.02584540657699108,0.0040465667843818665,0.0040465667843818665,0.003990184981375933,1.2638212442398071,0.2726441025733948,0.004494652152061462,0.021895909681916237,0.00973404198884964,0.046702489256858826,0.0003899606817867607,0.5625,1.0,7.479748725891113,0.4531896710395813,0.4986032678239708,1.0,,,,0.005680694244801998,0.0021476484835147858,0.018798895180225372
1184,hybrid,0.02273767627775669,0.001917209941893816,0.001917209941893816,0.0015688659623265266,1.3285250663757324,0.2715880274772644,0.004811330698430538,0.02779126539826393,0.017762038856744766,0.06027590483427048,0.0005163276800885797,0.5,1.0,8.293214797973633,0.39026007056236267,0.4986109951842522,1.0,,,,0.0017266852082684636,0.0018819647375494242,0.011230867356061935
1185,hybrid,0.025325246155261993,0.003117415588349104,0.003117415588349104,0.003021192504093051,1.3732552528381348,0.27463722229003906,0.00440862774848938,0.020200815051794052,0.018123989924788475,0.04368090629577637,0.0003293131885584444,0.5625,1.0,6.874934196472168,0.6379538178443909,0.4986186798523835,1.0,,,,0.005801240913569927,0.0021909361239522696,0.01629725471138954
1186,hybrid,0.022124001756310463,0.0025440361350774765,0.0025440361350774765,0.0023901364766061306,1.130241870880127,0.2735549211502075,0.004839207045733929,0.02747875452041626,0.016092875972390175,0.06991607695817947,0.0004291282966732979,0.75,1.0,7.9122538566589355,0.4071563184261322,0.4986263220635776,1.0,,,,0.006589857395738363,0.002554930280894041,0.016329634934663773
1187,hybrid,0.029044147580862045,0.004505921620875597,0.004505921620875597,0.005488189402967691,1.399660587310791,0.27295413613319397,0.004782447591423988,0.02299441583454609,0.02037264034152031,0.06538692116737366,0.0004442398785613477,0.4375,1.0,7.763262748718262,0.4524724781513214,0.4986339220517594,1.0,,,,0.0034027830697596073,0.001961558358743787,0.013664445839822292
1188,hybrid,0.026726365089416504,0.0025400908198207617,0.0025400908198207617,0.002404215279966593,1.585484504699707,0.27482303977012634,0.005485726520419121,0.024784866720438004,0.011903353035449982,0.07386114448308945,0.000391328358091414,0.4375,1.0,7.462342739105225,0.31263425946235657,0.4986414800495711,1.0,,,,0.003601814154535532,0.0028309004846960306,0.01781925931572914
1189,hybrid,0.031039059162139893,0.005358774680644274,0.005358774680644274,0.005595952272415161,1.4937912225723267,0.27575090527534485,0.004785234108567238,0.026809345930814743,0.02274235524237156,0.06869135797023773,0.00013321539154276252,0.4375,1.0,5.031877040863037,0.6102198958396912,0.4986489962883811,1.0,,,,0.003478679805994034,0.001702485722489655,0.013601178303360939
1190,hybrid,0.029019063338637352,0.004904370754957199,0.004904370754957199,0.00542495958507061,1.3750731945037842,0.2725890278816223,0.00402691587805748,0.022746432572603226,0.01300305500626564,0.05841420590877533,0.00033613326377235353,0.4375,1.0,6.914864540100098,0.35076168179512024,0.49865647099828925,1.0,,,,0.0038953283801674843,0.002386585110798478,0.015910640358924866
1191,hybrid,0.0275237075984478,0.005503256805241108,0.005503256805241108,0.004759117960929871,1.2172077894210815,0.27252450585365295,0.005088893696665764,0.02240511029958725,0.01924501731991768,0.05184924602508545,0.00024817747180350125,0.625,1.0,5.794325351715088,0.35644569993019104,0.4986639044081348,1.0,,,,0.0029011559672653675,0.002017681021243334,0.015426783822476864
1192,hybrid,0.02238750271499157,0.002588690258562565,0.002588690258562565,0.0016557315830141306,1.2205088138580322,0.2729964256286621,0.0040975939482450485,0.022314172238111496,0.009051426313817501,0.06531846523284912,0.0003348355239722878,0.5,1.0,7.328204154968262,0.3998565375804901,0.4986712967455028,1.0,,,,0.0032887011766433716,0.0018898878479376435,0.013024186715483665
1193,hybrid,0.02259764075279236,0.0011778031475842,0.0011778031475842,0.001363139133900404,1.398584246635437,0.2770352363586426,0.005122952163219452,0.027719911187887192,0.01464821770787239,0.0556618794798851,0.0001812443952076137,0.5625,1.0,5.051770210266113,0.37876302003860474,0.4986786482367307,1.0,,,,0.005607583560049534,0.0030334647744894028,0.023218093439936638
1194,hybrid,0.029165631160140038,0.005407727789133787,0.005407727789133787,0.005966033320873976,1.304003119468689,0.2725800573825836,0.004210874438285828,0.023477472364902496,0.016032829880714417,0.05099562183022499,0.0001876506576081738,0.6875,1.0,5.627255916595459,0.5123873949050903,0.4986859591069157,1.0,,,,0.0038439498748630285,0.002520558889955282,0.019912097603082657
1195,hybrid,0.030918773263692856,0.00765857333317399,0.00765857333317399,0.007485855370759964,1.123725175857544,0.2716807425022125,0.00452660396695137,0.025137191638350487,0.02174503356218338,0.06499737501144409,0.00026741879992187023,0.75,1.0,6.759587287902832,0.6587392687797546,0.49869322957992046,1.0,,,,0.001863619894720614,0.0029593075159937143,0.023518284782767296
1196,hybrid,0.038650356233119965,0.010713241994380951,0.010713241994380951,0.01173565536737442,1.250150203704834,0.2765754759311676,0.005255686119198799,0.024067942053079605,0.022136565297842026,0.07661871612071991,0.0003801135753747076,0.5,1.0,7.296433448791504,1.0526620149612427,0.49870045987838096,1.0,,,,0.0028759893029928207,0.0014493742492049932,0.010412841103971004
1197,hybrid,0.04195567965507507,0.012838080525398254,0.012838080525398254,0.014457907527685165,1.153902530670166,0.27276378870010376,0.004080335609614849,0.0196039117872715,0.04223182052373886,0.08890669792890549,0.00018796056974679232,0.625,1.0,5.324467658996582,0.9427105784416199,0.49870765022371266,1.0,,,,0.0056061092764139175,0.002189917489886284,0.0188811756670475
1198,hybrid,0.031563498079776764,0.007944900542497635,0.007944900542497635,0.00733073940500617,1.1607319116592407,0.2743503451347351,0.0052078645676374435,0.025514908134937286,0.015471236780285835,0.07170985639095306,0.0003119086613878608,0.8125,1.0,7.1264262199401855,0.7707843780517578,0.49871480083611686,1.0,,,,0.00200911657884717,0.0021598339080810547,0.016312500461935997
1199,hybrid,0.027951981872320175,0.005082466173917055,0.005082466173917055,0.005211631767451763,1.2590022087097168,0.27138906717300415,0.004408992826938629,0.022325273603200912,0.02321522869169712,0.06270846724510193,0.0002257705491501838,0.6875,1.0,5.406772613525391,0.7383092045783997,0.4987219119345879,1.0,,,,0.0035903574898838997,0.0021783101838082075,0.013956074602901936
1200,hybrid,0.03055512346327305,0.005788219161331654,0.005788219161331654,0.005587223917245865,1.4184510707855225,0.27226701378822327,0.0038474728353321552,0.023730648681521416,0.019314076751470566,0.06544432789087296,0.00019167663413099945,0.5,1.0,5.903964042663574,0.674012303352356,0.49872898373691865,1.0,95.94451904296875,0.25,0.5,0.005181676708161831,0.0022022342309355736,0.017329171299934387
1201,hybrid,0.025932174175977707,0.002344929613173008,0.002344929613173008,0.0020085421856492758,1.5713400840759277,0.2728227972984314,0.0044242702424526215,0.021926721557974815,0.01620129682123661,0.06318266689777374,0.000323917658533901,0.4375,1.0,7.046030521392822,0.3438924252986908,0.49873601645970833,1.0,,,,0.005054849199950695,0.0024700588546693325,0.020548224449157715
1202,hybrid,0.02984026074409485,0.005273994989693165,0.005273994989693165,0.006434067152440548,1.3194105625152588,0.27433037757873535,0.004357258789241314,0.021112985908985138,0.023135853931307793,0.0751587301492691,0.00023869602591730654,0.5,1.0,5.710466384887695,0.5302782654762268,0.49874301031836843,1.0,,,,0.0027207061648368835,0.0019001420587301254,0.013997302390635014
1203,hybrid,0.030508073046803474,0.005153113044798374,0.005153113044798374,0.004366810899227858,1.5762518644332886,0.2712477445602417,0.004088344052433968,0.0301034115254879,0.015116311609745026,0.0584489181637764,0.00024939526338130236,0.4375,1.0,6.215478420257568,0.5529064536094666,0.4987499655271286,1.0,,,,0.018393253907561302,0.0024270310532301664,0.02093174308538437
1204,hybrid,0.02659371867775917,0.003222830593585968,0.003222830593585968,0.0039764209650456905,1.3994102478027344,0.27455031871795654,0.005231529474258423,0.02676716074347496,0.016738316044211388,0.058126986026763916,0.000337238481733948,0.5625,1.0,7.838865280151367,0.5536160469055176,0.4987568822990436,1.0,,,,0.002537006512284279,0.001921914634294808,0.013324862346053123
1205,hybrid,0.02892913669347763,0.005300131626427174,0.005300131626427174,0.004838414955884218,1.3519761562347412,0.27205294370651245,0.004560840781778097,0.03146633878350258,0.01710467040538788,0.07052692770957947,0.00029138228273950517,0.5,1.0,7.631580829620361,0.5295280814170837,0.49876376084600027,1.0,,,,0.0032051026355475187,0.0018145532812923193,0.014432793483138084
1206,hybrid,0.02169128879904747,0.0022731556091457605,0.0022731556091457605,0.0017776975873857737,1.1673706769943237,0.27210643887519836,0.004953999072313309,0.01811959780752659,0.018939193338155746,0.06846272945404053,0.00024713229504413903,0.6875,1.0,6.354892253875732,0.31430691480636597,0.49877060137872264,1.0,,,,0.002475946908816695,0.0015471650986000896,0.010037615895271301
1207,hybrid,0.041958194226026535,0.011852762661874294,0.011852762661874294,0.012827092781662941,1.3983083963394165,0.2733616530895233,0.004313530400395393,0.0264023058116436,0.04468068107962608,0.05930700898170471,0.00039032165659591556,0.5,1.0,7.729719638824463,0.6023380756378174,0.49877740410677873,1.0,,,,0.008473094552755356,0.002241313923150301,0.016719384118914604
1208,hybrid,0.029856733977794647,0.005118310451507568,0.005118310451507568,0.0052385712042450905,1.4315707683563232,0.2731568515300751,0.004100168123841286,0.024207744747400284,0.02733154036104679,0.0690927803516388,0.00023839104687795043,0.375,1.0,6.206101417541504,0.4751952588558197,0.4987841692385878,1.0,,,,0.005003041587769985,0.0017715753056108952,0.014354811981320381
1209,hybrid,0.03205859661102295,0.005413656122982502,0.005413656122982502,0.004928920418024063,1.664478063583374,0.2738892138004303,0.0041404664516448975,0.02357918582856655,0.018734091892838478,0.05312955752015114,0.00014006710262037814,0.4375,1.0,5.1689605712890625,0.6058582067489624,0.49879089698142487,1.0,,,,0.003890562104061246,0.001998544204980135,0.01772286184132099
1210,hybrid,0.032578807324171066,0.006123763509094715,0.006123763509094715,0.006566901225596666,1.5343475341796875,0.271528422832489,0.006114017218351364,0.023032912984490395,0.01226936373859644,0.045699313282966614,0.0003904223267454654,0.3125,1.0,7.849114894866943,0.6551772952079773,0.4987975875414279,1.0,,,,0.008659583516418934,0.00259878090582788,0.019038785248994827
1211,hybrid,0.025599049404263496,0.003265122417360544,0.003265122417360544,0.003388573881238699,1.322213888168335,0.27238669991493225,0.003618292510509491,0.023188507184386253,0.02789434604346752,0.07948192954063416,0.00027428584871813655,0.5,1.0,5.9563727378845215,0.40824612975120544,0.4988042411236042,1.0,,,,0.0067198192700743675,0.0018398476531729102,0.0135435089468956
1212,hybrid,0.03421172499656677,0.006710411515086889,0.006710411515086889,0.007874815724790096,1.5110292434692383,0.2729553282260895,0.005588802509009838,0.02096834033727646,0.03134294971823692,0.06524427235126495,0.00030621897894889116,0.4375,1.0,7.29166841506958,0.7250787615776062,0.49881085793183644,1.0,,,,0.004161329939961433,0.0021203523501753807,0.015525167807936668
1213,hybrid,0.023141983896493912,0.002487451070919633,0.002487451070919633,0.003081548260524869,1.2019824981689453,0.27011850476264954,0.0073708947747945786,0.023615391924977303,0.01777377724647522,0.05667763948440552,0.0003514984273351729,0.75,1.0,7.141448974609375,0.33910706639289856,0.49881743816888746,1.0,,,,0.00402443390339613,0.002430687192827463,0.01779191568493843
1214,hybrid,0.03312461078166962,0.00622653029859066,0.00622653029859066,0.006735004018992186,1.510873556137085,0.2709713280200958,0.004477658774703741,0.021402310580015182,0.03594043850898743,0.09423771500587463,0.00022258848184719682,0.5,1.0,5.752667427062988,0.5915064215660095,0.4988239820364089,1.0,,,,0.003700105706229806,0.002319397870451212,0.014811854809522629
1215,hybrid,0.02901327610015869,0.004169659223407507,0.004169659223407507,0.004986918531358242,1.4543863534927368,0.2761450409889221,0.00445297546684742,0.023964839056134224,0.012150525115430355,0.0766998678445816,0.0002979846904054284,0.4375,1.0,6.473121643066406,0.48062726855278015,0.4988304897349445,1.0,,,,0.0020660595037043095,0.0021099341101944447,0.013898800127208233
1216,hybrid,0.026717185974121094,0.0023545746225863695,0.0023545746225863695,0.002610999159514904,1.5857068300247192,0.277499258518219,0.004151022061705589,0.02425624057650566,0.01159227080643177,0.0735020786523819,0.0002521238347981125,0.4375,1.0,7.024106502532959,0.40702906250953674,0.4988369614639383,1.0,,,,0.0033389213494956493,0.0016818111762404442,0.010660745203495026
1217,hybrid,0.031041208654642105,0.00510407192632556,0.00510407192632556,0.005165001843124628,1.5569363832473755,0.270109623670578,0.006511598825454712,0.02342579886317253,0.013570929877460003,0.07765883207321167,0.0002666844811756164,0.375,1.0,6.341261863708496,0.43046844005584717,0.49884339742173933,1.0,,,,0.0029318523593246937,0.001908361678943038,0.011475645937025547
1218,hybrid,0.023447299376130104,0.0013305866159498692,0.0013305866159498692,0.001723368768580258,1.46304452419281,0.2743275761604309,0.004960218444466591,0.022544855251908302,0.009695523418486118,0.0446758046746254,0.00027392926858738065,0.4375,1.0,6.724165916442871,0.22593343257904053,0.4988497978056079,1.0,,,,0.0027528246864676476,0.0021782349795103073,0.013408186845481396
1219,hybrid,0.032909005880355835,0.007359733805060387,0.007359733805060387,0.006775900721549988,1.385941982269287,0.27580496668815613,0.006012659519910812,0.025803662836551666,0.018745101988315582,0.07487808167934418,0.0005121102440170944,0.5,1.0,9.017284393310547,0.7115188837051392,0.49885616281172207,1.0,,,,0.005716483574360609,0.0022684033028781414,0.01709769293665886
1220,hybrid,0.027175111696124077,0.003931832499802113,0.003931832499802113,0.0038629109039902687,1.3882173299789429,0.2719692885875702,0.004670067690312862,0.023672280833125114,0.01687879115343094,0.07283542305231094,0.00026894378243014216,0.4375,1.0,5.832332134246826,0.3071778118610382,0.49886249263518245,1.0,,,,0.004782156553119421,0.002404149156063795,0.02015700563788414
1221,hybrid,0.02590857818722725,0.0038686988409608603,0.0038686988409608603,0.0034254633355885744,1.318678855895996,0.2721119523048401,0.0037555303424596786,0.028238875791430473,0.023591600358486176,0.05074724555015564,0.00017997923714574426,0.5625,1.0,5.3481550216674805,0.7217608094215393,0.4988687874700186,1.0,,,,0.01327721867710352,0.002117141615599394,0.017048081383109093
1222,hybrid,0.026610715314745903,0.003661953844130039,0.003661953844130039,0.003886256366968155,1.3610992431640625,0.2734438478946686,0.004933135583996773,0.02265753597021103,0.02533903904259205,0.06155240535736084,0.00029724353225901723,0.5,1.0,7.3766632080078125,0.3576534688472748,0.49887504750919576,1.0,,,,0.002750712912529707,0.0017837060149759054,0.013487599790096283
1223,hybrid,0.023921366780996323,0.0026717197615653276,0.0026717197615653276,0.0027546402998268604,1.261535882949829,0.27538928389549255,0.004078270867466927,0.028107943013310432,0.012455480173230171,0.07761073857545853,0.0003208941197954118,0.5625,1.0,6.670797824859619,0.38754573464393616,0.4988812729446189,1.0,,,,0.003061057534068823,0.002083113417029381,0.018193131312727928
1224,hybrid,0.025442782789468765,0.0022559333592653275,0.0022559333592653275,0.0015431948704645038,1.5625306367874146,0.27999258041381836,0.004096189513802528,0.027227185666561127,0.014622434042394161,0.051307789981365204,0.0004628269234672189,0.375,1.0,8.892383575439453,0.45005491375923157,0.4988874639671398,1.0,,,,0.003995467443019152,0.0019749002531170845,0.011361929588019848
1225,hybrid,0.029422156512737274,0.004823042545467615,0.004823042545467615,0.004618998616933823,1.4708921909332275,0.27186065912246704,0.003675859421491623,0.028309950605034828,0.028554828837513924,0.06308652460575104,0.00024673191364854574,0.4375,1.0,6.537970066070557,0.527472972869873,0.4988936207665621,1.0,102.90789794921875,0.25,0.5,0.0024881367571651936,0.0022978223860263824,0.017494771629571915
1226,hybrid,0.036525942385196686,0.008381515741348267,0.008381515741348267,0.009074000641703606,1.4995465278625488,0.27356791496276855,0.004218064248561859,0.021801376715302467,0.01542432326823473,0.060158200562000275,0.0002914172946475446,0.5,1.0,6.26994514465332,1.0516401529312134,0.49889974353164734,1.0,,,,0.008037641644477844,0.0022487277165055275,0.01843605749309063
1227,hybrid,0.028239673003554344,0.0037378184497356415,0.0037378184497356415,0.003966893069446087,1.5275835990905762,0.2736847996711731,0.004300298169255257,0.024327808991074562,0.023571358993649483,0.04516381397843361,0.00015529384836554527,0.3125,1.0,4.649020671844482,0.5689460039138794,0.4989058324501211,1.0,,,,0.008700814098119736,0.0022068002726882696,0.01885097473859787
1228,hybrid,0.030095411464571953,0.004285732284188271,0.004285732284188271,0.004830557387322187,1.593714952468872,0.2701694369316101,0.0037727802991867065,0.025120142847299576,0.015619432553648949,0.05670470744371414,0.00024568309891037643,0.4375,1.0,6.859699726104736,0.3853877782821655,0.4989118877086769,1.0,,,,0.0024647002574056387,0.0016564874676987529,0.014037520624697208
1229,hybrid,0.031122755259275436,0.0064010294154286385,0.0064010294154286385,0.006940491497516632,1.2997101545333862,0.2729548215866089,0.004594709724187851,0.022951843217015266,0.01731167361140251,0.07668983936309814,0.0004801324103027582,0.4375,1.0,8.124366760253906,0.8214017748832703,0.4989179094929844,1.0,,,,0.0027125850319862366,0.0019036162411794066,0.01640680618584156
1230,hybrid,0.02635928988456726,0.0023811962455511093,0.0023811962455511093,0.002042630221694708,1.6202284097671509,0.27437490224838257,0.0034896107390522957,0.027607029303908348,0.016155501827597618,0.04677223041653633,0.00015677412739023566,0.4375,1.0,4.431034088134766,0.39106422662734985,0.4989238979876923,1.0,,,,0.004667290486395359,0.0022808334324508905,0.014604824595153332
1231,hybrid,0.03912443667650223,0.008941901847720146,0.008941901847720146,0.008930172771215439,1.706874132156372,0.27050215005874634,0.0044608404859900475,0.02374398335814476,0.014155548065900803,0.07273796200752258,0.0002347699919482693,0.375,1.0,6.301977157592773,0.7830958366394043,0.49892985337643614,1.0,,,,0.0025643310509622097,0.0023727191146463156,0.01626197248697281
1232,hybrid,0.032413117587566376,0.006011234596371651,0.006011234596371651,0.006268228404223919,1.5032294988632202,0.27316009998321533,0.003299492411315441,0.024205397814512253,0.029033660888671875,0.087299644947052,0.00032821425702422857,0.5,1.0,8.060917854309082,0.5309894680976868,0.4989357758418421,1.0,,,,0.0065952930599451065,0.0026721148751676083,0.020544353872537613
1233,hybrid,0.023694772273302078,0.0023328117094933987,0.0023328117094933987,0.002055059652775526,1.3398584127426147,0.2786139249801636,0.0034850332885980606,0.025662671774625778,0.012796234339475632,0.0587787963449955,0.00020497640070971102,0.5,1.0,5.235483169555664,0.4422224164009094,0.4989416655655341,1.0,,,,0.004411797970533371,0.0024692630395293236,0.018091674894094467
1234,hybrid,0.027552710846066475,0.004413305781781673,0.004413305781781673,0.003589087165892124,1.4009335041046143,0.27785995602607727,0.003577890805900097,0.024370988830924034,0.0141886742785573,0.0616673082113266,0.000271971570327878,0.5,1.0,7.276048183441162,0.6481227874755859,0.49894752272813714,1.0,,,,0.0049475980922579765,0.0017279672902077436,0.011678483337163925
