iteration,joint_total,joint_task,joint_domain,joint_fuzzy,joint_orthogonality,meta_total,meta_support,meta_query,meta_query_protocol,body_update_norm,joint_gradient_norm,meta_gradient_norm,grl_strength,source_validation_mae_cycles
357,0.28933006525039673,0.06164063140749931,2.2097833156585693,0.11557439714670181,0.009323647245764732,0.1465005874633789,0.04697888344526291,0.0995217114686966,protocol_7,0.007021442521363497,1.376015305519104,2.730895757675171,0.8305788685385285,
358,0.2960716784000397,0.06449633836746216,2.2492265701293945,0.11772137880325317,0.0076661622151732445,0.11521054059267044,0.06391308456659317,0.05129745602607727,protocol_8,0.008127517066895962,1.045539140701294,2.9916388988494873,0.8316098062803572,
359,0.35291871428489685,0.115717314183712,2.297097682952881,0.1343020498752594,0.007765423972159624,0.13694971799850464,0.06925065815448761,0.06769905239343643,protocol_9,0.007190451957285404,1.4664520025253296,1.4847099781036377,0.832635044256993,
360,0.3456614017486572,0.10929109901189804,2.2971177101135254,0.12027110159397125,0.006449766457080841,0.24623984098434448,0.15368269383907318,0.0925571471452713,protocol_10,0.0059483288787305355,1.6010621786117554,2.1694042682647705,0.8336546070121553,
361,0.3689172863960266,0.1274385303258896,2.3368430137634277,0.1440708041191101,0.005908994469791651,0.15758101642131805,0.057182636111974716,0.10039837658405304,protocol_2,0.006470405962318182,1.1027965545654297,4.968051910400391,0.8346685190694274,
362,0.3256358504295349,0.07135675102472305,2.4400486946105957,0.1860562413930893,0.009714082814753056,0.6231464743614197,0.10712158679962158,0.5160248875617981,protocol_3,0.015671558678150177,0.9213800430297852,5.422419548034668,0.8356768049310632,
363,0.33342036604881287,0.09082317352294922,2.3290748596191406,0.17871229350566864,0.007541069760918617,0.09599649906158447,0.055182360112667084,0.04081414267420769,protocol_4,0.006877576932311058,1.4966771602630615,1.8321293592453003,0.8366794890768108,
364,0.3470172584056854,0.11660950630903244,2.2237658500671387,0.14887504279613495,0.005874062888324261,0.35266971588134766,0.14311745762825012,0.20955227315425873,protocol_5,0.009898909367620945,1.3543205261230469,4.933131217956543,0.8376765959627523,
365,0.3647792637348175,0.11809395998716354,2.368938684463501,0.17656636238098145,0.009631222113966942,0.2393811047077179,0.15084068477153778,0.08854041248559952,protocol_6,0.015652844682335854,1.5385937690734863,3.6325037479400635,0.838668150020162,
366,0.315594881772995,0.08585081994533539,2.226729393005371,0.12677167356014252,0.007325223181396723,0.21241512894630432,0.1690303087234497,0.04338482394814491,protocol_7,0.010818262584507465,1.1679474115371704,3.4652974605560303,0.8396541756543754,
367,0.35488834977149963,0.11605385690927505,2.3345608711242676,0.09824952483177185,0.004659314174205065,0.13305886089801788,0.08512236177921295,0.04793649539351463,protocol_8,0.014045792631804943,1.4829933643341064,2.1702725887298584,0.8406346972436811,
368,0.3374929428100586,0.10211719572544098,2.293506622314453,0.10667426139116287,0.006913435645401478,0.24593961238861084,0.12189038097858429,0.12404923886060715,protocol_9,0.010927548632025719,1.7729572057724,2.56632924079895,0.8416097391382251,
369,0.36531883478164673,0.13427148759365082,2.2483434677124023,0.11083611100912094,0.006712052039802074,0.1825639307498932,0.16716331243515015,0.01540062390267849,protocol_10,0.0061414544470608234,1.220503568649292,1.1328258514404297,0.8425793256589298,
370,0.3041413128376007,0.0648806020617485,2.340752601623535,0.0888938456773758,0.007407673168927431,0.18565036356449127,0.1349790394306183,0.050671327859163284,protocol_2,0.007255327422171831,0.8220723271369934,2.7631022930145264,0.8435434810964322,
371,0.2733491063117981,0.04705231636762619,2.2282814979553223,0.05380096286535263,0.0077859689481556416,0.4653134346008301,0.054567351937294006,0.41074609756469727,protocol_3,0.0032460219226777554,0.7153753042221069,1.5811375379562378,0.8445022297100364,
372,0.315067321062088,0.09652000665664673,2.157684087753296,0.045462869107723236,0.0050577446818351746,0.12268269062042236,0.0401565283536911,0.08252616226673126,protocol_4,0.007471691817045212,1.4762574434280396,1.6935083866119385,0.8454555957266803,
373,0.31334182620048523,0.09229154139757156,2.1813888549804688,0.04780059680342674,0.005213762167841196,0.19601565599441528,0.13409344851970673,0.061922214925289154,protocol_5,0.007767698727548122,1.0662540197372437,3.6461100578308105,0.8464036033399203,
374,0.2734885513782501,0.04594825953245163,2.2357685565948486,0.06795098632574081,0.0056589217856526375,0.274014413356781,0.06607439368963242,0.207940012216568,protocol_6,0.008192189037799835,0.8296467661857605,2.603236198425293,0.8473462767089295,
375,0.34988588094711304,0.11842642724514008,2.2801172733306885,0.05575467646121979,0.006599854677915573,0.060718949884176254,0.031376659870147705,0.02934229001402855,protocol_7,0.004867085721343756,1.175225853919983,1.7272453308105469,0.8482836399575131,241.05563354492188
