iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
713,hybrid,0.19374868273735046,0.04078398644924164,0.04078398644924164,0.07709037512540817,2.0825653076171875,0.15388865768909454,0.0696834847331047,0.1848667860031128,3.540000398061238e-05,0.05095190554857254,0.125,1.0,109.01592254638672,1.176079511642456,0.9829016291528714,,,,0.021730773150920868,0.0034072978887706995,0.006127696018666029
714,hybrid,0.12030724436044693,0.011518674902617931,0.011518674902617931,0.007844531908631325,1.9393510818481445,0.14248326420783997,0.0562380775809288,0.019724635407328606,2.8798292987630703e-05,0.014667926356196404,0.25,1.0,43.93482971191406,0.7349832057952881,0.9830142742967114,,,,0.017652591690421104,0.002843800699338317,0.006445060949772596
715,hybrid,0.12899842858314514,0.015609774738550186,0.015609774738550186,0.037128955125808716,1.8379759788513184,0.04656444117426872,0.048726603388786316,0.008646605536341667,4.242037903168239e-05,0.023007560521364212,0.375,1.0,58.09921646118164,0.7390409111976624,0.9831261836423812,,,,0.012363476678729057,0.002936499658972025,0.00483767781406641
716,hybrid,0.1272573620080948,0.017159119248390198,0.017159119248390198,0.0153128020465374,1.9780539274215698,0.0536314882338047,0.07356791943311691,0.011245740577578545,3.699475200846791e-05,0.009059189818799496,0.125,1.0,44.60074996948242,0.8027327656745911,0.9832373619131693,,,,0.005898070987313986,0.001998548861593008,0.002962220460176468
717,hybrid,0.13811156153678894,0.022845923900604248,0.022845923900604248,0.025749584659934044,1.9941370487213135,0.03835410252213478,0.051558490842580795,0.023893630132079124,4.9576960009289905e-05,0.01128370501101017,0.125,1.0,42.794864654541016,0.7963526248931885,0.9833478138031322,,,,0.025580760091543198,0.0032805760856717825,0.005444362293928862
718,hybrid,0.13599178194999695,0.006003654561936855,0.006003654561936855,0.04370054230093956,1.9848582744598389,0.1541721671819687,0.04488367214798927,0.07080956548452377,3.6492536310106516e-05,0.029036255553364754,0.25,0.875,61.508907318115234,0.6628450155258179,0.9834575439772639,,,,0.022502072155475616,0.0024311428423970938,0.0041443100199103355
719,hybrid,0.1462358832359314,0.02633921429514885,0.02633921429514885,0.034576624631881714,1.8864948749542236,0.15179651975631714,0.053798411041498184,0.014086593873798847,3.705859126057476e-05,0.014579173177480698,0.25,1.0,51.701324462890625,1.0727466344833374,0.9835665570716592,,,,0.01941150799393654,0.002826080657541752,0.004496274050325155
720,hybrid,0.1287653148174286,0.009651180356740952,0.009651180356740952,0.008480528369545937,2.030958652496338,0.24992607533931732,0.06377582997083664,0.01842498779296875,6.244123505894095e-05,0.007009277120232582,0.375,0.875,35.55638885498047,0.46586108207702637,0.9836748576936802,,,,0.020816601812839508,0.002775565953925252,0.005401513539254665
721,hybrid,0.14675560593605042,0.01270001009106636,0.01270001009106636,0.029025813564658165,2.2300209999084473,0.14857706427574158,0.053034424781799316,0.007506691850721836,3.89606248063501e-05,0.0069765797816216946,0.125,1.0,30.52521514892578,1.0867770910263062,0.9837824504221204,,,,0.010693534277379513,0.0017040593083947897,0.0048768529668450356
722,hybrid,0.12887756526470184,0.008712195791304111,0.008712195791304111,0.01810435578227043,1.9288151264190674,0.28133660554885864,0.05255657061934471,0.006145275663584471,3.9804333937354386e-05,0.01818527840077877,0.125,0.875,55.81426239013672,0.5895550847053528,0.983889339807368,,,,0.03418894112110138,0.003468202892690897,0.007183557841926813
723,hybrid,0.1281747967004776,0.004299464635550976,0.004299464635550976,0.032634187489748,1.9561419486999512,0.183757483959198,0.04501192644238472,0.008847279474139214,4.3118358007632196e-05,0.024237044155597687,0.125,1.0,53.48281478881836,0.4080638885498047,0.9839955303715675,,,,0.016735777258872986,0.004173496272414923,0.005177637562155724
724,hybrid,0.14234977960586548,0.019087616354227066,0.019087616354227066,0.06195848807692528,1.7299355268478394,0.09276750683784485,0.06455513089895248,0.04788318648934364,3.4908385714516044e-05,0.023046597838401794,0.375,1.0,61.58634567260742,0.8246874213218689,0.984101026608784,,,,0.006872115656733513,0.003514524083584547,0.0029867717530578375
725,hybrid,0.11800345778465271,0.005269437562674284,0.005269437562674284,0.02694682404398918,1.9139755964279175,0.05877722054719925,0.04847942665219307,0.01230731699615717,4.490723949857056e-05,0.014646095223724842,0.0,1.0,50.77458190917969,0.44722282886505127,0.9842058329851624,283.7191467285156,0.1111111111111111,0.3333333333333333,0.013395928777754307,0.0029325326904654503,0.004359240178018808
726,hybrid,0.14096170663833618,0.01930278167128563,0.01930278167128563,0.032733265310525894,2.033658981323242,0.05581512674689293,0.0510096549987793,0.02966495230793953,6.25539687462151e-05,0.0112117575481534,0.25,1.0,47.46484375,0.8444648385047913,0.9843099539390885,,,,0.028077315539121628,0.005038601346313953,0.006753158289939165
727,hybrid,0.13180555403232574,0.022330280393362045,0.022330280393362045,0.03274775296449661,1.7778217792510986,0.06708715856075287,0.04862523823976517,0.03439043089747429,3.526307409629226e-05,0.02543434500694275,0.375,1.0,61.5551872253418,0.7219222187995911,0.98441339388135,,,,0.044192805886268616,0.004599586129188538,0.009692352265119553
728,hybrid,0.14489036798477173,0.019857332110404968,0.019857332110404968,0.030025644227862358,2.04740309715271,0.1175631657242775,0.06952786445617676,0.10582713782787323,3.2744152122177184e-05,0.01801784336566925,0.125,1.0,52.892547607421875,0.8043360710144043,0.9845161571952934,,,,0.017483437433838844,0.005396577995270491,0.006676612421870232
729,hybrid,0.12350409477949142,0.01373390294611454,0.01373390294611454,0.018510326743125916,1.9107571840286255,0.07402390986680984,0.038867488503456116,0.08637988567352295,4.747587445308454e-05,0.023023366928100586,0.125,1.0,58.78790283203125,0.9208290576934814,0.9846182482369834,,,,0.02236233279109001,0.004202171694487333,0.005535645876079798
730,hybrid,0.14923949539661407,0.01018289104104042,0.01018289104104042,0.041109222918748856,2.2603354454040527,0.08437957614660263,0.05261596664786339,0.06946089118719101,4.512852319749072e-05,0.045038070529699326,0.125,1.0,97.42828369140625,0.48681244254112244,0.9847196713353599,,,,0.012619126588106155,0.0024042485747486353,0.004369623493403196
731,hybrid,0.13113218545913696,0.020382454618811607,0.020382454618811607,0.01890186220407486,1.740424394607544,0.27471187710762024,0.03664306551218033,0.01667618192732334,5.300183693179861e-05,0.008251681923866272,0.25,0.875,40.1215934753418,0.80263751745224,0.9848204307923962,,,,0.00862216204404831,0.0013611859176307917,0.002934172283858061
732,hybrid,0.10742763429880142,0.00875310692936182,0.00875310692936182,0.0073367222212255,1.8346619606018066,0.05104491859674454,0.05223534256219864,0.018599027767777443,3.7988691474311054e-05,0.012101173400878906,0.125,1.0,44.880615234375,0.41006359457969666,0.9849205308832532,,,,0.00420947652310133,0.0009463628521189094,0.002159576863050461
733,hybrid,0.11181141436100006,0.004599153529852629,0.004599153529852629,0.02056993544101715,1.8522522449493408,0.06967102736234665,0.053126078099012375,0.029005009680986404,3.313666820758954e-05,0.009487694129347801,0.125,1.0,38.90053176879883,0.6701360940933228,0.9850199758564349,,,,0.016888108104467392,0.001632282161153853,0.006340726278722286
734,hybrid,0.12420502305030823,0.004334485623985529,0.004334485623985529,0.02809646539390087,2.0141212940216064,0.0828927606344223,0.05974111706018448,0.035783588886260986,5.6283941376022995e-05,0.015788797289133072,0.125,1.0,47.850894927978516,0.590813159942627,0.9851187699339443,,,,0.01606922596693039,0.0012113044504076242,0.005973379593342543
735,hybrid,0.16191162168979645,0.022045835852622986,0.022045835852622986,0.05544009804725647,2.128310441970825,0.08513367176055908,0.064237579703331,0.08086493611335754,4.288958734832704e-05,0.02207016572356224,0.125,1.0,55.78050231933594,1.2905890941619873,0.9852169173114362,,,,0.18823449313640594,0.0063247596845030785,0.014767622575163841
736,hybrid,0.1544964462518692,0.02745901793241501,0.02745901793241501,0.038184382021427155,2.0501792430877686,0.09078701585531235,0.055423054844141006,0.03394489735364914,6.120004400145262e-05,0.002623348031193018,0.25,1.0,20.8953800201416,1.5594933032989502,0.9853144221583694,,,,0.006928288843482733,0.0008773343288339674,0.003284202190116048
737,hybrid,0.13052703440189362,0.003912427928298712,0.003912427928298712,0.012809867039322853,2.1705994606018066,0.22042392194271088,0.05648291856050491,0.008125219494104385,2.114875678671524e-05,0.012202678248286247,0.0,0.875,46.3187255859375,0.42547813057899475,0.9854112886181614,,,,0.0129796601831913,0.0021540289744734764,0.00591696472838521
738,hybrid,0.11825674027204514,0.006083345972001553,0.006083345972001553,0.025187339633703232,1.8460578918457031,0.1332065761089325,0.042227957397699356,0.017737843096256256,5.635261913994327e-05,0.01627904735505581,0.125,1.0,45.662925720214844,0.3788059651851654,0.985507520808337,,,,0.033957529813051224,0.005292578134685755,0.006099023390561342
739,hybrid,0.11603599786758423,0.010755849070847034,0.010755849070847034,0.012048774398863316,1.8981707096099854,0.07091673463582993,0.047821853309869766,0.029287006705999374,3.3858490496641025e-05,0.02997111901640892,0.25,1.0,64.3033447265625,0.6183567047119141,0.9856031228206827,,,,0.015808088704943657,0.0015183680225163698,0.004632252734154463
740,hybrid,0.11437905579805374,0.00756239565089345,0.00756239565089345,0.012299537658691406,1.910811424255371,0.083977110683918,0.04479494318366051,0.046894919127225876,4.075526157976128e-05,0.010155757889151573,0.375,1.0,33.358619689941406,0.42548882961273193,0.985698098721393,,,,0.003921192139387131,0.0006158563774079084,0.002209994476288557
741,hybrid,0.1318303495645523,0.013952864333987236,0.013952864333987236,0.029134435579180717,1.9662089347839355,0.08331680297851562,0.04880039766430855,0.031044432893395424,5.2689563744934276e-05,0.03500308468937874,0.25,1.0,79.1572265625,0.6414598822593689,0.9857924525512223,,,,0.03093002922832966,0.006190226413309574,0.005320349242538214
742,hybrid,0.1255190372467041,0.022880738601088524,0.022880738601088524,0.013734507374465466,1.8189496994018555,0.08231373131275177,0.05202105641365051,0.018228482455015182,2.7030695491703227e-05,0.005115904379636049,0.25,1.0,27.819726943969727,0.6191972494125366,0.9858861883256336,,,,0.02468724176287651,0.004725900944322348,0.004683920182287693
743,hybrid,0.10399839282035828,0.001424356596544385,0.001424356596544385,0.014108149334788322,1.8475892543792725,0.04235751926898956,0.04364025220274925,0.05760245397686958,3.9910410123411566e-05,0.00979202426970005,0.375,1.0,41.558616638183594,0.3271843492984772,0.9859793100349443,,,,0.004811407998204231,0.0022313350345939398,0.002367957029491663
744,hybrid,0.13378672301769257,0.01472384575754404,0.01472384575754404,0.01805872842669487,2.1060471534729004,0.07452236860990524,0.06064959987998009,0.037938423454761505,5.161315493751317e-05,0.018638696521520615,0.25,1.0,56.33561325073242,0.41483741998672485,0.9860718216444757,,,,0.0788593590259552,0.0019615585915744305,0.007435072213411331
745,hybrid,0.10360834747552872,0.006180725991725922,0.006180725991725922,0.01687486469745636,1.6391351222991943,0.13011863827705383,0.042737167328596115,0.008886991068720818,8.576919208280742e-05,0.01040209922939539,0.25,1.0,43.111854553222656,0.5628257393836975,0.986163727094699,,,,0.003308162558823824,0.0011315643787384033,0.002358073368668556
746,hybrid,0.12102402746677399,0.011881666257977486,0.011881666257977486,0.020638518035411835,1.8796920776367188,0.0858347937464714,0.04723620414733887,0.00633612647652626,3.2742122130002826e-05,0.010707484558224678,0.375,1.0,36.78257751464844,0.6635199785232544,0.9862550303013795,,,,0.01921497844159603,0.0019286696333438158,0.0041151647455990314
747,hybrid,0.09977826476097107,0.003277734387665987,0.003277734387665987,0.009906163439154625,1.6651252508163452,0.14725475013256073,0.05294692888855934,0.038984399288892746,4.79380578326527e-05,0.0086586344987154,0.375,1.0,31.09172248840332,0.48520517349243164,0.9863457351557234,,,,0.025199558585882187,0.004578295163810253,0.006161114666610956
748,hybrid,0.12698090076446533,0.004316259641200304,0.004316259641200304,0.0176892951130867,2.143777847290039,0.12112611532211304,0.04181082919239998,0.014093083329498768,3.7030200473964214e-05,0.015377659350633621,0.125,1.0,38.076072692871094,0.5263352394104004,0.9864358455245223,,,,0.023896120488643646,0.00417880667373538,0.007004715967923403
749,hybrid,0.12988989055156708,0.014798722229897976,0.014798722229897976,0.01650732010602951,2.0422515869140625,0.07631608098745346,0.06049533560872078,0.029886938631534576,2.7413663701736368e-05,0.005017516668885946,0.0,1.0,26.167043685913086,0.4835700988769531,0.9865253652502943,,,,0.0015308787114918232,0.00037507707020267844,0.002109566703438759
750,hybrid,0.13388121128082275,0.006223299074918032,0.006223299074918032,0.00736939487978816,1.9710423946380615,0.4879297912120819,0.04355352744460106,0.058714818209409714,5.6815159041434526e-05,0.0013509701238945127,0.25,0.875,13.982341766357422,1.2435908317565918,0.9866142981514305,275.17877197265625,0.0,0.3333333333333333,0.0678982138633728,0.002445441437885165,0.006650297436863184
751,hybrid,0.2275771200656891,0.0707072988152504,0.0707072988152504,0.08066680282354355,2.2500417232513428,0.06012757122516632,0.04873109236359596,0.05357709154486656,4.341900785220787e-05,0.0044344221241772175,0.125,1.0,24.65614128112793,1.2886954545974731,0.9867026480223331,,,,0.01193416491150856,0.0015123693738132715,0.004192962311208248
752,hybrid,0.10975673794746399,0.004778744652867317,0.004778744652867317,0.017696714028716087,1.882789134979248,0.028484314680099487,0.036983173340559006,0.018672265112400055,4.678767072618939e-05,0.008939496241509914,0.25,1.0,37.52284622192383,0.4380948841571808,0.9867904186335608,,,,0.008770103566348553,0.0010720728896558285,0.0037929401732981205
753,hybrid,0.12217285484075546,0.0027187224477529526,0.0027187224477529526,0.012995302677154541,2.1779236793518066,0.0667756050825119,0.058716271072626114,0.012529722414910793,3.155273589072749e-05,0.008731283247470856,0.25,1.0,33.12120056152344,0.364751935005188,0.9868776137319675,,,,0.0065009924583137035,0.0019071988062933087,0.00264207785949111
754,hybrid,0.11412252485752106,0.005414423067122698,0.005414423067122698,0.008457956835627556,2.037428379058838,0.03368382155895233,0.05889892578125,0.03287520259618759,3.092617043876089e-05,0.005460735876113176,0.25,1.0,28.254322052001953,0.48955416679382324,0.9869642370408418,,,,0.008396695367991924,0.0010521500371396542,0.002958832308650017
755,hybrid,0.13987034559249878,0.009666601195931435,0.009666601195931435,0.028373589739203453,2.0417609214782715,0.2639008164405823,0.04976627603173256,0.022833827883005142,3.712126272148453e-05,0.007487364113330841,0.125,0.875,32.53473663330078,0.9489109516143799,0.9870502922600479,,,,0.009755553677678108,0.001101998845115304,0.004522101022303104
756,hybrid,0.11042013019323349,0.002888723276555538,0.002888723276555538,0.011478196829557419,1.9588510990142822,0.05880031734704971,0.05525372922420502,0.03472663462162018,4.475534296943806e-05,0.00949348509311676,0.5,1.0,36.96918487548828,0.3415895700454712,0.9871357830661625,,,,0.026171529665589333,0.0016226719599217176,0.003734293393790722
757,hybrid,0.10868903249502182,0.010950162075459957,0.010950162075459957,0.008077289909124374,1.6867969036102295,0.17332768440246582,0.06129995733499527,0.007020337041467428,5.827650966239162e-05,0.010209315456449986,0.375,0.875,40.57646942138672,0.6494991183280945,0.9872207131126154,,,,0.010916467756032944,0.0011709051905199885,0.0036358388606458902
758,hybrid,0.14091666042804718,0.02341334894299507,0.02341334894299507,0.06647718697786331,1.5777909755706787,0.08552293479442596,0.05544286593794823,0.05252658203244209,5.679516470991075e-05,0.018758483231067657,0.75,1.0,60.72416687011719,0.8675820231437683,0.9873050860298229,,,,0.057533252984285355,0.004500436130911112,0.008114472031593323
759,hybrid,0.10459193587303162,0.001256871037185192,0.001256871037185192,0.005099047906696796,1.9573591947555542,0.045649975538253784,0.05757199972867966,0.0052111041732132435,4.269328201189637e-05,0.006822369061410427,0.375,1.0,33.82956314086914,0.2545326352119446,0.9873889054253282,,,,0.015945857390761375,0.0015207555843517184,0.006323348730802536
760,hybrid,0.1391478329896927,0.0058210864663124084,0.0058210864663124084,0.004458468407392502,2.2419984340667725,0.36991679668426514,0.04142478480935097,0.008518310263752937,3.186024332535453e-05,0.0019986936822533607,0.125,0.875,19.5458984375,0.4910849332809448,0.9874721748839344,,,,0.01814963109791279,0.0011097397655248642,0.005057404283434153
761,hybrid,0.12391849607229233,0.026781577616930008,0.026781577616930008,0.024973709136247635,1.530672311782837,0.15295299887657166,0.04369498789310455,0.0022535258904099464,4.823337803827599e-05,0.00882832519710064,0.5,1.0,34.153358459472656,1.029468297958374,0.9875548979678408,,,,0.010664476081728935,0.0018561683828011155,0.003414228092879057
762,hybrid,0.12179867923259735,0.009262807667255402,0.009262807667255402,0.010311160236597061,2.069725751876831,0.06392721831798553,0.05950581282377243,0.010056297294795513,3.0049604902160354e-05,0.0017296274891123176,0.375,1.0,16.525550842285156,0.5134851336479187,0.9876370782167778,,,,0.04485936462879181,0.001813789363950491,0.006409339606761932
763,hybrid,0.11569633334875107,0.0045739393681287766,0.0045739393681287766,0.00993200670927763,2.001539707183838,0.10883720219135284,0.05493512004613876,0.008420056663453579,3.206177643733099e-05,0.0036667203530669212,0.25,1.0,22.290346145629883,0.34588000178337097,0.9877187191481391,,,,0.015848739072680473,0.0017828216077759862,0.005321593955159187
764,hybrid,0.12006045132875443,0.005173421464860439,0.005173421464860439,0.004083313047885895,2.186574935913086,0.05235256254673004,0.05674750357866287,0.03244864195585251,2.309540650458075e-05,0.006809539161622524,0.125,1.0,28.07500457763672,0.3951011598110199,0.9877998242571169,,,,0.009020022116601467,0.0011035851202905178,0.0037550032138824463
765,hybrid,0.14453330636024475,0.017466459423303604,0.017466459423303604,0.029248513281345367,2.1103591918945312,0.1079186499118805,0.0569559745490551,0.09516220539808273,4.4310356315691024e-05,0.007062986493110657,0.25,1.0,26.711776733398438,0.8029409050941467,0.9878803970168315,,,,0.009277058765292168,0.0005688047967851162,0.003168014343827963
766,hybrid,0.13864192366600037,0.01398068480193615,0.01398068480193615,0.03323696553707123,2.0379371643066406,0.10215463489294052,0.055565837770700455,0.04742026701569557,4.428077954798937e-05,0.007849846966564655,0.25,1.0,35.171112060546875,1.0366389751434326,0.987960440878467,,,,0.01291879266500473,0.0021898383274674416,0.0044233538210392
767,hybrid,0.11796757578849792,0.007013523019850254,0.007013523019850254,0.0073920125141739845,2.0772922039031982,0.054217658936977386,0.05657748878002167,0.010914108715951443,5.101059650769457e-05,0.007121853530406952,0.25,1.0,35.07490921020508,0.5176618099212646,0.9880399592713967,,,,0.02053830400109291,0.002041769213974476,0.005374145228415728
768,hybrid,0.1375621110200882,0.01819121278822422,0.01819121278822422,0.010917872190475464,2.095259666442871,0.16470137238502502,0.05693565681576729,0.0342215821146965,3.9058621041476727e-05,0.0019354468677192926,0.125,1.0,14.828781127929688,0.8857201337814331,0.9881189556033194,,,,0.013343687169253826,0.0029878041241317987,0.004400345496833324
769,hybrid,0.12293072789907455,0.006927745416760445,0.006927745416760445,0.013619784265756607,2.0944583415985107,0.07064570486545563,0.06237684190273285,0.030960028991103172,2.8420148737495765e-05,0.0042398106306791306,0.125,1.0,27.140499114990234,0.48307424783706665,0.9881974332603842,,,,0.006427416577935219,0.002060642233118415,0.003033769316971302
770,hybrid,0.13025373220443726,0.010703902691602707,0.010703902691602707,0.01962728425860405,2.1104440689086914,0.06582355499267578,0.06153569370508194,0.03023448772728443,3.317919617984444e-05,0.004768612794578075,0.125,1.0,21.382299423217773,0.7276523113250732,0.9882753956073234,,,,0.011599613353610039,0.0016024168580770493,0.00365798594430089
771,hybrid,0.1279056817293167,0.014238412491977215,0.014238412491977215,0.014683708548545837,2.0441083908081055,0.0635523572564125,0.07695646584033966,0.01575818844139576,5.6255896197399125e-05,0.014656083658337593,0.125,1.0,49.97968292236328,0.930615246295929,0.988352845987577,,,,0.01125249732285738,0.0013699039118364453,0.0029561538249254227
772,hybrid,0.1301206350326538,0.01741795241832733,0.01741795241832733,0.02938743121922016,1.7661991119384766,0.17046664655208588,0.041895411908626556,0.07503413408994675,5.559725104831159e-05,0.005817889701575041,0.25,0.875,28.43378448486328,1.0292518138885498,0.9884297877234234,,,,0.007601240184158087,0.0020014180336147547,0.0028116966132074594
773,hybrid,0.11966359615325928,0.006848322693258524,0.006848322693258524,0.016247905790805817,2.046717405319214,0.02864368073642254,0.04300693795084953,0.04856405034661293,5.1281702326377854e-05,0.007039921823889017,0.125,1.0,34.95647430419922,0.5751407742500305,0.9885062241161047,,,,0.04441298544406891,0.0019563380628824234,0.007914162240922451
774,hybrid,0.13062405586242676,0.009193208999931812,0.009193208999931812,0.012194696813821793,2.1530842781066895,0.13490840792655945,0.06320030987262726,0.029265861958265305,3.610459316405468e-05,0.008830225095152855,0.25,1.0,34.10368347167969,0.6017612814903259,0.9885821584459531,,,,0.017068438231945038,0.00151066982652992,0.005861434619873762
775,hybrid,0.12143592536449432,0.014196822419762611,0.014196822419762611,0.008983131498098373,1.9779638051986694,0.06246977299451828,0.06227385252714157,0.009532499127089977,2.8137448680354282e-05,0.007503664121031761,0.25,1.0,36.969268798828125,0.8016836643218994,0.988657593972518,249.6648712158203,0.1111111111111111,0.3333333333333333,0.018389718607068062,0.0022714240476489067,0.004063797183334827
776,hybrid,0.13293756544589996,0.013149340637028217,0.013149340637028217,0.02988181822001934,2.0368566513061523,0.03607236221432686,0.056291431188583374,0.06283199787139893,2.774124914139975e-05,0.009331511333584785,0.25,1.0,29.59542465209961,0.9332910776138306,0.9887325339346889,,,,0.0029160883277654648,0.0007582459948025644,0.0020327772945165634
777,hybrid,0.1034010797739029,0.008263550698757172,0.008263550698757172,0.026036981493234634,1.5557572841644287,0.07359202206134796,0.054951924830675125,0.00889486726373434,5.8781453844858333e-05,0.012516174465417862,0.625,1.0,39.45883560180664,0.7816776037216187,0.9888069815508203,,,,0.010742133483290672,0.0015533294063061476,0.004472674336284399
778,hybrid,0.11214333772659302,0.007037311792373657,0.007037311792373657,0.01382132526487112,1.8252198696136475,0.12772876024246216,0.04541921988129616,0.008438256569206715,5.636746936943382e-05,0.008789618499577045,0.125,1.0,39.0342903137207,0.7446823120117188,0.9888809400188565,,,,0.03944585472345352,0.001909951912239194,0.004345358815044165
779,hybrid,0.128429114818573,0.013760236091911793,0.013760236091911793,0.011714175343513489,2.1294946670532227,0.02083190158009529,0.06523623317480087,0.06402382254600525,5.338121991371736e-05,0.0023275301791727543,0.25,1.0,17.90253448486328,1.0918594598770142,0.9889544125164527,,,,0.014940815046429634,0.0013849497772753239,0.003938480280339718
780,hybrid,0.12328503280878067,0.007725156843662262,0.007725156843662262,0.037989016622304916,1.8331713676452637,0.0850566029548645,0.04703173413872719,0.01668715290725231,3.1614574254490435e-05,0.016467973589897156,0.5,1.0,40.91889190673828,0.6244689226150513,0.989027402201099,,,,0.042231254279613495,0.002268745331093669,0.0056595588102936745
781,hybrid,0.12966084480285645,0.015642117708921432,0.015642117708921432,0.024682048708200455,1.9714653491973877,0.04974019527435303,0.057175759226083755,0.004106914158910513,5.1567105401773006e-05,0.004087487235665321,0.0,1.0,27.783409118652344,0.9263102412223816,0.9890999122102415,,,,0.008059408515691757,0.0011365183163434267,0.003209343645721674
782,hybrid,0.09674767404794693,0.005443600006401539,0.005443600006401539,0.006715552415698767,1.6970922946929932,0.05247548967599869,0.04190858080983162,0.004518757574260235,3.987522723036818e-05,0.0032251111697405577,0.625,1.0,23.100666046142578,0.46541815996170044,0.9891719456614028,,,,0.006180375814437866,0.0007367157377302647,0.002419416792690754
783,hybrid,0.1155596598982811,0.0062612383626401424,0.0062612383626401424,0.006384056061506271,1.8887338638305664,0.2203817367553711,0.04711566120386124,0.017529791221022606,4.029222691315226e-05,0.0037486376240849495,0.25,0.875,24.797388076782227,0.5150924324989319,0.9892435056523028,,,,0.010548021644353867,0.0015250541036948562,0.0028778761625289917
784,hybrid,0.10626667737960815,0.0021750859450548887,0.0021750859450548887,0.004940544255077839,1.9609649181365967,0.05507897585630417,0.0654207244515419,0.016215624287724495,3.504361666273326e-05,0.002413942478597164,0.125,1.0,21.551130294799805,0.2670826017856598,0.9893145952609781,,,,0.00606533233076334,0.001278796000406146,0.002466814126819372
785,hybrid,0.11727539449930191,0.002350569935515523,0.002350569935515523,0.0022534970194101334,2.074795722961426,0.19010423123836517,0.04078478738665581,0.014137213118374348,3.106438452959992e-05,0.0035385005176067352,0.125,0.875,19.523696899414062,0.36879870295524597,0.9893852175459021,,,,0.004497758112847805,0.00086543383076787,0.0031484668143093586
786,hybrid,0.12448610365390778,0.009363764896988869,0.009363764896988869,0.012784711085259914,2.138805866241455,0.018202295526862144,0.04402199387550354,0.04368283599615097,4.088038258487359e-05,0.0021163544151932,0.25,1.0,18.56208610534668,0.4591086506843567,0.9894553755461026,,,,0.014319276437163353,0.0026007152628153563,0.004900522530078888
787,hybrid,0.11858758330345154,0.006155079230666161,0.006155079230666161,0.010107274167239666,1.992246389389038,0.13584281504154205,0.06264015287160873,0.03458571434020996,4.175402136752382e-05,0.0017296649748459458,0.25,1.0,16.26223373413086,0.7788366079330444,0.989525072281279,,,,0.008847358636558056,0.0008964164881035686,0.0034420466981828213
788,hybrid,0.11976896226406097,0.0048627788200974464,0.0048627788200974464,0.005409700330346823,2.1010704040527344,0.13126003742218018,0.05159265175461769,0.00666819978505373,7.850453403079882e-05,0.0014220315497368574,0.25,1.0,14.377824783325195,0.400791734457016,0.9895943107519203,,,,0.003507983637973666,0.001322779804468155,0.0026072287000715733
789,hybrid,0.10316268354654312,0.0037944293580949306,0.0037944293580949306,0.0053926073014736176,1.891578197479248,0.026809992268681526,0.06006503850221634,0.01488011609762907,4.058212289237417e-05,0.002682988764718175,0.375,1.0,19.958322525024414,0.3233843445777893,0.9896630939394229,,,,0.025352250784635544,0.003117101266980171,0.006783774588257074
790,hybrid,0.10068420320749283,0.0017236017156392336,0.0017236017156392336,0.0024729566648602486,1.852851152420044,0.08750693500041962,0.046913012862205505,0.02302337810397148,2.8037062293151394e-05,0.006567985285073519,0.25,1.0,32.35842514038086,0.23230336606502533,0.989731424806203,,,,0.0033207149244844913,0.0011070293840020895,0.0025581414811313152
791,hybrid,0.1393909901380539,0.019740058109164238,0.019740058109164238,0.02068665437400341,2.0980591773986816,0.05992656201124191,0.04652758687734604,0.09332340210676193,3.863420715788379e-05,0.009429214522242546,0.0,1.0,42.32305908203125,0.7385709285736084,0.9897993062958159,,,,0.006794663146138191,0.0009926074417307973,0.0038681677542626858
792,hybrid,0.09999091178178787,0.004921003244817257,0.004921003244817257,0.007349267136305571,1.7848422527313232,0.02868771180510521,0.061036091297864914,0.010625813156366348,5.8079473092220724e-05,0.0015748804435133934,0.25,1.0,16.76894187927246,0.5624980926513672,0.9898667413330675,,,,0.00416801031678915,0.000826939707621932,0.001543998485431075
793,hybrid,0.12392517179250717,0.004797657951712608,0.004797657951712608,0.0048439218662679195,2.2882368564605713,0.030516095459461212,0.05568931996822357,0.02090798318386078,3.761152038350701e-05,0.001560246804729104,0.25,1.0,15.951343536376953,0.48264098167419434,0.98993373282413,,,,0.01634882017970085,0.0011862084502354264,0.005621618125587702
794,hybrid,0.10871987044811249,0.008249794133007526,0.008249794133007526,0.004774789325892925,1.8968875408172607,0.052311405539512634,0.04887660592794418,0.01303165778517723,4.3173549784114584e-05,0.0032171658240258694,0.375,1.0,23.653335571289062,0.6826649904251099,0.9900002836566548,,,,0.07305372506380081,0.008271712809801102,0.007692256942391396
795,hybrid,0.11894908547401428,0.006565438117831945,0.006565438117831945,0.008469786494970322,2.0308518409729004,0.11852823197841644,0.05460468307137489,0.013042708858847618,6.125791696831584e-05,0.0026580144185572863,0.375,1.0,20.997867584228516,0.47791025042533875,0.9900663966998859,,,,0.007869415916502476,0.0014327786630019546,0.003999073524028063
